Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,agent/run,4,0,41000,40099.7118410005,32956.92824100115,43530.52958800254,2178.0,0.024924062253590312,0.0,43000,43000,44000,44000,44000,44000,44000,44000,44000,44000,44000
,Aggregated,4,0,41000,40099.7118410005,32956.92824100115,43530.52958800254,2178.0,0.024924062253590312,0.0,43000,43000,44000,44000,44000,44000,44000,44000,44000,44000,44000
