Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,agent/run,349,147,106000,96508.64081637264,25083.193757000117,120018.39231099802,1129.7392550143265,0.9581460250952342,0.4035744002550127,106000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
,Aggregated,349,147,106000,96508.64081637264,25083.193757000117,120018.39231099802,1129.7392550143265,0.9581460250952342,0.4035744002550127,106000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
