Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,3,0,12,17.635522333269666,11.605663999944227,29.405860000224493,0.0,0.028003560738962943,0.0,12,12,29,29,29,29,29,29,29,29,29
POST,chat/medium,3,0,28,23.881005333350913,11.809478000031959,31.444948999705957,0.0,0.028003560738962943,0.0,28,28,31,31,31,31,31,31,31,31,31
POST,chat/short,1,0,43.17990999970789,43.17990999970789,43.17990999970789,43.17990999970789,0.0,0.00933452024632098,0.0,43,43,43,43,43,43,43,43,43,43,43
,Aggregated,7,0,28,23.961356142795662,11.605663999944227,43.17990999970789,0.0,0.06534164172424686,0.0,28,29,31,31,43,43,43,43,43,43,43
