Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,110,0,16,16.114999627246686,8.026120000067749,34.42295000058948,0.0,0.28289836293455894,0.0,16,18,19,20,22,26,31,34,34,34,34
POST,chat/medium,9,0,9,12.323459888951524,7.932230000733398,26.6356199999791,0.0,0.02314622969464573,0.0,9,9,10,20,27,27,27,27,27,27,27
POST,chat/short,1,0,9.09079000030033,9.09079000030033,9.09079000030033,9.09079000030033,0.0,0.002571803299405081,0.0,9,9,9,9,9,9,9,9,9,9,9
,Aggregated,120,0,15,15.772099066649995,7.932230000733398,34.42295000058948,0.0,0.30861639592860973,0.0,15,17,19,20,22,27,31,34,34,34,34
