Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,6,5,21,40.22599183341905,16.444383999441925,96.03279899965855,280.8333333333333,0.05032738577369882,0.04193948814474902,24,24,67,67,96,96,96,96,96,96,96
POST,chat/medium,8,3,43,53.7739070000498,18.122413999662967,102.24941599972226,126.375,0.06710318103159843,0.02516369288684941,60,62,100,100,100,100,100,100,100,100,100
POST,chat/short,16,4,19,44.77754706255155,9.202056999129127,103.21388499960449,84.25,0.13420636206319686,0.033551590515799215,20,65,97,97,100,100,100,100,100,100,100
,Aggregated,30,12,23,46.26626533339125,9.202056999129127,103.21388499960449,134.8,0.25163692886849415,0.10065477154739765,24,62,94,97,100,100,100,100,100,100,100
