Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,5,0,8,7.653874599964183,7.027190000371775,8.494074999362056,0.0,0.06383555973060522,0.0,8,8,8,8,8,8,8,8,8,8,8
POST,chat/medium,8,0,8,9.52046825011621,7.032262999928207,13.833822999913536,0.0,0.10213689556896835,0.0,8,11,14,14,14,14,14,14,14,14,14
POST,chat/short,7,0,7,8.106945999965578,6.350966999889351,15.620690000105242,0.0,0.0893697836228473,0.0,7,7,7,7,16,16,16,16,16,16,16
,Aggregated,20,0,7,8.559087050025482,6.350966999889351,15.620690000105242,0.0,0.25534223892242086,0.0,7,8,8,11,14,16,16,16,16,16,16
