timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T10:28:50.004Z,0,21432,23034,93.0,33.62,72
2026-03-06T10:28:52.058Z,100,21432,23034,93.0,71.99,74
2026-03-06T10:28:54.115Z,100,21432,23034,93.0,72.06,74
2026-03-06T10:28:56.168Z,100,21432,23034,93.0,72.01,74
2026-03-06T10:28:58.222Z,100,21432,23034,93.0,72.01,75
2026-03-06T10:29:00.274Z,100,21432,23034,93.0,71.97,75
2026-03-06T10:29:02.328Z,100,21432,23034,93.0,72.02,75
2026-03-06T10:29:04.388Z,100,21432,23034,93.0,71.99,76
2026-03-06T10:29:06.443Z,100,21432,23034,93.0,72.05,76
2026-03-06T10:29:08.496Z,100,21432,23034,93.0,71.93,76
2026-03-06T10:29:10.551Z,100,21432,23034,93.0,72.08,76
2026-03-06T10:29:12.604Z,100,21432,23034,93.0,72.17,77
2026-03-06T10:29:14.665Z,100,21432,23034,93.0,72.03,77
2026-03-06T10:29:16.719Z,100,21432,23034,93.0,71.99,77
2026-03-06T10:29:18.772Z,100,21432,23034,93.0,72.06,77
2026-03-06T10:29:20.828Z,100,21432,23034,93.0,72.10,77
2026-03-06T10:29:22.882Z,100,21432,23034,93.0,72.03,78
2026-03-06T10:29:24.939Z,100,21432,23034,93.0,71.50,79
2026-03-06T10:29:26.992Z,100,21432,23034,93.0,71.79,77
2026-03-06T10:29:29.044Z,100,21432,23034,93.0,71.79,78
2026-03-06T10:29:31.102Z,100,21432,23034,93.0,72.04,78
2026-03-06T10:29:33.154Z,100,21432,23034,93.0,71.97,78
2026-03-06T10:29:35.209Z,100,21432,23034,93.0,72.03,78
2026-03-06T10:29:37.259Z,100,21432,23034,93.0,71.99,78
2026-03-06T10:29:39.311Z,100,21432,23034,93.0,72.04,78
2026-03-06T10:29:41.361Z,100,21432,23034,93.0,72.52,79
2026-03-06T10:29:43.411Z,100,21432,23034,93.0,71.75,78
2026-03-06T10:29:45.461Z,100,21432,23034,93.0,71.81,78
2026-03-06T10:29:47.510Z,100,21432,23034,93.0,71.88,78
2026-03-06T10:29:49.567Z,100,21432,23034,93.0,72.03,78
2026-03-06T10:29:51.617Z,100,21432,23034,93.0,72.00,77
2026-03-06T10:29:53.670Z,100,21432,23034,93.0,71.96,77
2026-03-06T10:29:55.720Z,100,21432,23034,93.0,71.99,77
2026-03-06T10:29:57.769Z,100,21432,23034,93.0,59.40,79
2026-03-06T10:29:59.821Z,100,21432,23034,93.0,72.12,77
2026-03-06T10:30:01.872Z,100,21432,23034,93.0,72.07,77
2026-03-06T10:30:03.924Z,100,21432,23034,93.0,71.90,77
2026-03-06T10:30:05.977Z,100,21432,23034,93.0,71.97,77
2026-03-06T10:30:08.027Z,100,21432,23034,93.0,72.02,77
2026-03-06T10:30:10.078Z,100,21432,23034,93.0,72.00,76
2026-03-06T10:30:12.128Z,100,21432,23034,93.0,71.98,76
2026-03-06T10:30:14.178Z,100,21432,23034,93.0,61.77,78
2026-03-06T10:30:16.229Z,100,21432,23034,93.0,72.13,76
2026-03-06T10:30:18.279Z,100,21432,23034,93.0,72.12,76
2026-03-06T10:30:20.331Z,100,21432,23034,93.0,72.01,76
