timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T10:27:12.983Z,0.0,0.0,0.00,,
2026-03-06T10:27:15.043Z,4.0,0.0,1.72,630.1,27.7
2026-03-06T10:27:17.118Z,4.0,0.0,1.90,0.0,69.4
2026-03-06T10:27:19.170Z,4.0,0.0,2.06,0.0,68.2
2026-03-06T10:27:21.227Z,4.0,0.0,2.21,0.0,70.0
2026-03-06T10:27:23.278Z,4.0,0.0,2.41,0.0,68.2
2026-03-06T10:27:25.333Z,4.0,0.0,2.59,0.0,70.1
2026-03-06T10:27:27.388Z,4.0,0.0,2.77,0.0,68.1
2026-03-06T10:27:29.441Z,0.0,0.0,0.00,0.0,56.0
2026-03-06T10:27:31.501Z,4.0,0.0,1.66,593.7,43.2
2026-03-06T10:27:33.555Z,4.0,0.0,1.82,0.0,68.2
2026-03-06T10:27:35.608Z,4.0,0.0,2.02,0.0,70.1
2026-03-06T10:27:37.662Z,4.0,0.0,2.17,0.0,68.1
2026-03-06T10:27:39.718Z,4.0,0.0,2.37,0.0,70.1
2026-03-06T10:27:41.778Z,4.0,0.0,2.53,0.0,68.0
2026-03-06T10:27:43.831Z,4.0,0.0,2.71,0.0,70.1
2026-03-06T10:27:45.886Z,0.0,0.0,0.00,0.0,40.4
2026-03-06T10:27:47.937Z,4.0,0.0,1.66,589.7,51.2
2026-03-06T10:27:49.993Z,4.0,0.0,1.84,0.0,68.1
2026-03-06T10:27:52.050Z,4.0,0.0,2.02,0.0,70.0
2026-03-06T10:27:54.107Z,4.0,0.0,2.17,0.0,68.1
2026-03-06T10:27:56.159Z,4.0,0.0,2.35,0.0,70.2
2026-03-06T10:27:58.213Z,4.0,0.0,2.55,0.0,68.2
2026-03-06T10:28:00.265Z,4.0,0.0,2.73,0.0,70.2
2026-03-06T10:28:02.322Z,3.0,0.0,1.13,281.4,37.4
2026-03-06T10:28:04.381Z,4.0,0.0,1.64,282.1,65.5
2026-03-06T10:28:06.445Z,4.0,0.0,1.82,0.0,69.8
2026-03-06T10:28:08.501Z,4.0,0.0,1.98,0.0,68.1
2026-03-06T10:28:10.554Z,4.0,0.0,2.19,0.0,70.2
2026-03-06T10:28:12.609Z,4.0,0.0,2.35,0.0,68.1
2026-03-06T10:28:14.665Z,4.0,0.0,2.53,0.0,70.0
2026-03-06T10:28:16.732Z,4.0,0.0,2.69,0.0,67.7
2026-03-06T10:28:18.784Z,4.0,0.0,1.62,606.9,26.8
2026-03-06T10:28:20.837Z,4.0,0.0,1.78,0.0,68.2
2026-03-06T10:28:22.889Z,4.0,0.0,1.94,0.0,70.2
2026-03-06T10:28:24.942Z,4.0,0.0,2.13,0.0,68.2
2026-03-06T10:28:27.008Z,4.0,0.0,2.33,0.0,69.7
2026-03-06T10:28:29.062Z,4.0,0.0,2.49,0.0,68.2
2026-03-06T10:28:31.119Z,4.0,0.0,2.65,0.0,70.0
2026-03-06T10:28:33.172Z,3.0,0.0,2.08,0.0,66.8
2026-03-06T10:28:35.224Z,4.0,0.0,1.70,622.5,33.1
2026-03-06T10:28:37.278Z,4.0,0.0,1.88,0.0,68.2
2026-03-06T10:28:39.331Z,4.0,0.0,2.04,0.0,70.1
2026-03-06T10:28:41.399Z,4.0,0.0,2.21,0.0,69.7
2026-03-06T10:28:43.456Z,4.0,0.0,2.39,0.0,68.1
