Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,2,1,17.089413999201497,17.77144399784447,17.089413999201497,18.453473996487446,168.5,0.011573669144970062,0.005786834572485031,18,18,18,18,18,18,18,18,18,18,18
POST,chat/medium,6,0,16,43.94883283202944,13.20431599742733,94.56281599705108,0.0,0.03472100743491019,0.0,34,34,94,94,95,95,95,95,95,95,95
POST,chat/short,8,1,20,38.97969512445343,10.79084699813393,97.76387499732664,42.125,0.04629467657988025,0.005786834572485031,27,32,97,97,98,98,98,98,98,98,98
,Aggregated,16,2,18,38.19209037396831,10.79084699813393,97.76387499732664,42.125,0.0925893531597605,0.011573669144970062,20,32,94,94,97,98,98,98,98,98,98
