Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,14,3,32,89.57515492901231,12.712364998151315,244.48362300245208,72.21428571428571,0.08021392413887532,0.017188698029758996,110,150,160,160,180,240,240,240,240,240,240
POST,chat/medium,22,6,32,97.85347918196666,10.813635999511462,249.01477200182853,91.9090909090909,0.12605045221823263,0.03437739605951799,38,150,160,190,240,240,250,250,250,250,250
POST,chat/short,53,12,24,82.44310190556857,8.871616999385878,253.59604099867283,76.30188679245283,0.30366699852574225,0.06875479211903598,24,65,150,240,240,250,250,250,250,250,250
,Aggregated,89,21,26,87.37430462926486,8.871616999385878,253.59604099867283,79.51685393258427,0.5099313748828502,0.12032088620831297,26,150,160,190,240,250,250,250,250,250,250
