Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,37,0,9,10.673880297454653,8.00205000268761,21.419978998892475,0.0,0.09962887163497441,0.0,9,10,10,11,20,21,21,21,21,21,21
POST,chat/medium,57,0,9,9.991004474214973,6.95298000209732,25.086100002226885,0.0,0.15348231576198762,0.0,9,10,10,10,12,21,23,25,25,25,25
POST,chat/short,57,0,9,10.304032298001019,7.378119000350125,25.05764999659732,0.0,0.15348231576198762,0.0,9,9,10,10,18,23,24,25,25,25,25
,Aggregated,151,0,9,10.27649448359029,6.95298000209732,25.086100002226885,0.0,0.40659350315894965,0.0,9,10,10,10,13,21,23,25,25,25,25
