timestamp,category,approx_chars,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
49734.791879323,short,113,184,160.930054000346,116.24719835518823,21434.167352999793,40.81418599525932,441.8958096377902,stop,True,
49761.069393634,long,5691,167,452.7855069973157,57.106913216864406,9932.533100996807,49.66972499823896,290.1240998504352,stop,True,
49742.294214626,long,9192,369,10399.141506997694,56.45031306249107,31172.856713994406,48.7645254979725,424.7155578296224,stop,True,
49757.292861955,long,1190,506,218.11824799806345,58.204507192085025,29611.394380001002,51.227545001893304,369.7079424036189,stop,True,
49764.800227418,long,5283,390,353.63882599631324,61.1529604832851,24142.140453994216,52.83989499730524,423.7975064033526,stop,True,
49773.46754934,long,6554,594,466.152045999479,60.478098414845476,36329.66440600285,56.91130500053987,241.30762939661685,stop,True,
49779.803615445,long,8403,529,625.7844200008549,60.71927264393349,32685.56037599774,57.71572950106929,126.69219329633061,stop,True,
49746.055656438,long,8139,1211,7297.637392999604,59.33328953884063,79090.91773499676,56.30594450121862,266.05615077736985,stop,True,
49756.226408416,medium,777,1317,182.7632429994992,59.91430958206683,79029.99465299945,57.37467000290053,234.21900279572412,stop,True,
49738.540935844,long,2354,1506,146.30547600245336,67.71664954750452,102059.86304499675,57.32313499902375,308.60098132310776,stop,True,
49727.28613618,long,3769,1755,1230.9862719994271,64.83529952679434,114952.1016419967,56.491144499887014,311.982338032176,stop,True,
49749.80105604,long,4094,1607,3594.8659560017404,60.81031649128282,101256.23424100195,58.36640400229953,266.0409320986232,stop,True,
49812.489542841,long,5896,716,444.18816799588967,65.01882762797348,46932.64992199693,62.34384399431292,123.7861502794842,stop,True,
49731.05377724,long,10044,2092,548.564337004791,65.7725367757038,138078.93873500143,58.73762400005944,270.06390380120035,stop,True,
49776.192043679,long,2595,1464,253.94056599907344,63.72273036773768,93480.2950939993,60.78405500011286,198.2631306172709,stop,True,
49768.557409169,long,13727,1715,600.8615629980341,63.53428983197481,109498.63433500286,60.81269399874145,233.88505166403473,stop,True,
49786.904871185,long,7392,1623,508.11444200371625,64.15150846115857,104561.86116600293,61.84036899867351,108.25183438973897,stop,True,
49753.549707762,long,7837,2228,291.5286719944561,62.85572074180718,140271.21876399906,60.58582400146406,237.61778979853256,stop,True,
49809.797675386,long,1642,1593,244.5875870034797,65.33831690829166,104263.18810500379,62.690229002328124,128.39949271947165,stop,True,
49825.147577673,long,9523,1460,614.0914110001177,65.72780513571055,96510.95910400181,63.054903999727685,131.62633896165156,stop,True,
49921.659764326,short,48,205,257.54607599810697,66.36247010293813,13795.489976997487,64.06582849740516,126.0364551799284,stop,True,
49851.058539461,long,12431,1309,747.7274779957952,65.57668834098065,86522.03582799848,63.28850899808458,123.45399944388276,stop,True,
49840.602024079,long,8506,1514,604.9526919960044,65.96231400000023,100405.93377399637,63.443133993132506,122.7538804020164,stop,True,
49842.239074762,long,5105,1678,456.2560470003518,66.12718942337206,111351.5527099953,63.61114299943438,110.30964759847849,stop,True,
49869.133667035,long,8296,1318,601.2915719984449,65.83867875550578,87310.83149299957,63.456613999733236,110.35372232116015,stop,True,
