Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,115,0,16,16.28020548726098,8.2190190005349,33.012466999934986,0.0,0.2297525907179498,0.0,16,18,19,20,24,28,29,33,33,33,33
POST,chat/medium,10,0,9,12.011151000479003,8.12711899925489,32.214927006862126,0.0,0.019978486149386937,0.0,10,11,12,12,32,32,32,32,32,32,32
,Aggregated,125,0,16,15.938681128318422,8.12711899925489,33.012466999934986,0.0,0.24973107686733673,0.0,16,17,19,20,24,28,32,33,33,33,33
