Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,153,0,21,22.560023046037777,8.237718997406773,53.68344400631031,0.0,0.2837414769817134,0.0,21,25,28,31,34,38,40,54,54,54,54
POST,chat/medium,5,0,18,16.587878398422617,7.961009003338404,25.771656997676473,0.0,0.0092725972869841,0.0,18,22,22,26,26,26,26,26,26,26,26
POST,chat/short,4,0,10,12.385881498630624,8.61904899647925,17.873828001029324,0.0,0.007418077829587279,0.0,13,13,18,18,18,18,18,18,18,18,18
,Aggregated,162,0,21,22.124484222409972,7.961009003338404,53.68344400631031,0.0,0.30043215209828483,0.0,21,25,28,30,34,37,40,54,54,54,54
