timestamp,category,input_tokens,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
2432.298347921,medium,52,256,78.86586799986617,58.11508132156793,14898.211604999688,58.01067599986709,59.15032302018517,length,True,
2432.295155321,short,13,256,159.06700599998658,58.04583360392166,14960.75457500001,57.99579899985474,59.21517872008735,length,True,
2432.295927337,medium,53,256,158.34529899984773,58.047435509803,14960.441353999613,58.017921000100614,59.50385162017483,length,True,
2432.292716041,medium,59,256,160.89968200003568,58.05136461960822,14963.997660000132,58.01030600014201,59.245222359677435,length,True,
2432.299091126,long,148,256,154.7009179998895,58.05219121568692,14958.009678000053,58.00627300004635,59.086165799999435,length,True,
2432.297581915,medium,54,256,156.32285199990292,58.05309582745073,14959.86228799984,58.0055129998982,59.138302720166394,length,True,
2432.296762243,medium,56,256,157.33184900000197,58.053638737253685,14961.009726999691,58.00988500004678,59.165935719993286,length,True,
2432.294091678,medium,54,256,160.06941700015886,58.05468831372576,14964.01493700023,58.00678999958109,59.17878739992375,length,True,
2447.822057156,medium,62,256,68.55771900018226,58.064466254900786,14874.996613999883,58.01367399999435,62.82701169991015,length,True,
2447.987090842,medium,53,256,130.5285360003836,58.08727712548859,14942.784202999974,58.01742199992077,62.69280217999949,length,True,
2448.281871104,medium,54,256,179.47559999993246,58.10575659607803,14996.44353199983,58.010014000046795,62.81933852008479,length,True,
2448.369542378,medium,54,256,149.66831799983993,58.10667632941284,14966.870782000115,58.053021000432636,62.83368228010659,length,True,
2448.448515137,short,10,256,133.83429800023805,58.083145780391554,14945.036472000083,58.034826000039175,62.35197572004836,length,True,
2448.5035256,medium,55,256,136.6900190000706,58.08067291372401,14947.261611999693,58.027374999710446,62.3484353600179,length,True,
2448.541455369,short,13,256,162.31697100010933,58.05506549019685,14966.358671000307,58.034302000123716,60.853201339923565,length,True,
2448.757260934,short,11,256,184.0584060000765,58.01554061568537,14978.021262999846,58.01517999998396,59.581961099856926,length,True,
2463.572613339,medium,57,256,162.31168500007698,58.33869958039263,15038.680078000198,58.12189199968998,64.18636429984872,length,True,
2463.751555477,short,10,256,153.96769400013,58.35454160784388,15034.37580400032,58.14976000010574,64.12075693992847,length,True,
2464.174905495,long,139,256,172.70788299993,58.21917300392099,15018.596998999783,58.142924000094354,63.357236219808335,length,True,
2464.235125809,short,13,256,174.2626290001681,58.203936745098424,15016.266499000267,58.121401999869704,63.35871798007248,length,True,
2464.292374884,long,142,256,176.6542519999348,58.19483901176521,15016.338200000064,58.12977999994473,63.375025560244474,length,True,
2464.449584361,medium,58,256,141.23499400011497,58.168567619607835,14974.219737000112,58.130723999965994,61.43888410014372,length,True,
2464.504551144,long,148,256,150.47243800017895,58.16571219607866,14982.729048000238,58.13033799995537,61.08947624001305,length,True,
2464.713480942,medium,52,256,180.54156900007,58.128211780391815,15003.235572999984,58.12269800026115,59.57704269984788,length,True,
2479.341957875,long,131,256,144.79339099989375,58.03852563529504,14944.617428000129,58.00577899981363,59.51313780024066,length,True,
2479.875736653,short,11,256,124.46008000006259,58.08090798823554,14935.091617000126,58.01494800016371,59.664250259893386,length,True,
2479.97412926,medium,60,256,141.99596699972972,58.08271766666746,14953.088971999932,58.02209699959349,59.701399559980935,length,True,
2480.47838785,short,13,256,158.53957499984972,58.11063101960719,14976.750484999684,58.05263100000957,59.543300820032535,length,True,
2480.610750662,short,12,256,142.46642199987036,58.10819274509805,14960.055571999874,58.04478999971252,59.682907780052126,length,True,
2480.663293601,medium,60,256,148.83828899974105,58.10233870196159,14964.934657999947,58.03158499975325,59.86792563993732,length,True,
2480.893629621,long,135,256,148.5371710000436,58.10114356470555,14964.32877999996,58.043859000008524,59.72061540001051,length,True,
2481.118177616,short,10,256,160.11731999969925,58.07065885882384,14968.135328999779,58.04557599958571,59.021438819963805,length,True,
2495.075961005,long,131,256,146.38978699986183,58.08233380784455,14957.384908000222,58.06795599983161,62.42895529995623,length,True,
2496.143954682,medium,56,256,169.28001299993412,58.13593129803884,14993.942493999839,58.076766000340285,62.49466947992006,length,True,
2496.280303202,medium,53,256,148.6680019997948,58.137984890195455,14973.854148999635,58.075322000149754,62.424740819869854,length,True,
2496.333032841,medium,56,256,154.18439399991257,58.16156754901885,14985.384118999718,58.08383200019307,63.57531207991087,length,True,
2496.516638486,medium,52,256,143.57108000012886,58.16511814117642,14975.676206000117,58.06112900017979,63.73967910019928,length,True,
2496.885258487,short,13,256,183.5762769997018,58.140679141176996,15009.449457999835,58.07611899990661,62.63011763993747,length,True,
2497.343235907,long,148,256,137.2652330001074,58.10197198039246,14953.268088000186,58.077548000255774,60.67820229994142,length,True,
2497.528037393,medium,53,256,132.56297099997028,58.073521560784094,14941.310968999915,58.05457899987232,59.689310059839045,length,True,
