timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T08:05:21.125Z,0,20748,23034,90.1,33.76,72
2026-03-06T08:05:23.179Z,100,20748,23034,90.1,71.33,74
2026-03-06T08:05:25.232Z,100,20748,23034,90.1,71.89,74
2026-03-06T08:05:27.284Z,100,20748,23034,90.1,71.98,75
2026-03-06T08:05:29.341Z,100,20748,23034,90.1,71.98,75
2026-03-06T08:05:31.394Z,100,20748,23034,90.1,72.05,75
2026-03-06T08:05:33.448Z,100,20748,23034,90.1,71.98,76
2026-03-06T08:05:35.502Z,100,20748,23034,90.1,71.93,76
2026-03-06T08:05:37.556Z,0,20748,23034,90.1,52.13,75
2026-03-06T08:05:39.618Z,100,20748,23034,90.1,71.94,76
2026-03-06T08:05:41.676Z,100,20748,23034,90.1,71.91,77
2026-03-06T08:05:43.730Z,100,20748,23034,90.1,71.98,77
2026-03-06T08:05:45.784Z,100,20748,23034,90.1,71.99,77
2026-03-06T08:05:47.837Z,100,20748,23034,90.1,71.89,77
2026-03-06T08:05:49.901Z,100,20748,23034,90.1,71.95,78
2026-03-06T08:05:51.954Z,100,20748,23034,90.1,71.96,78
2026-03-06T08:05:54.005Z,100,20748,23034,90.1,72.50,78
2026-03-06T08:05:56.059Z,100,20748,23034,90.1,71.77,78
2026-03-06T08:05:58.115Z,100,20748,23034,90.1,71.95,78
2026-03-06T08:06:00.168Z,100,20748,23034,90.1,72.03,78
2026-03-06T08:06:02.223Z,100,20748,23034,90.1,72.01,78
2026-03-06T08:06:04.276Z,100,20748,23034,90.1,71.93,78
2026-03-06T08:06:06.328Z,100,20748,23034,90.1,72.02,78
2026-03-06T08:06:08.381Z,100,20748,23034,90.1,71.96,78
2026-03-06T08:06:10.434Z,100,20748,23034,90.1,72.25,78
2026-03-06T08:06:12.489Z,100,20748,23034,90.1,71.99,78
2026-03-06T08:06:14.551Z,100,20748,23034,90.1,71.93,78
2026-03-06T08:06:16.604Z,100,20748,23034,90.1,71.99,78
2026-03-06T08:06:18.658Z,100,20748,23034,90.1,71.96,78
2026-03-06T08:06:20.714Z,100,20748,23034,90.1,72.01,77
2026-03-06T08:06:22.767Z,100,20748,23034,90.1,72.01,77
2026-03-06T08:06:24.826Z,100,20748,23034,90.1,72.08,77
2026-03-06T08:06:26.881Z,100,20748,23034,90.1,71.53,77
2026-03-06T08:06:28.934Z,100,20748,23034,90.1,71.93,77
2026-03-06T08:06:30.988Z,100,20748,23034,90.1,71.96,77
2026-03-06T08:06:33.042Z,100,20748,23034,90.1,71.96,77
2026-03-06T08:06:35.098Z,100,20748,23034,90.1,71.96,77
2026-03-06T08:06:37.152Z,100,20748,23034,90.1,72.05,77
2026-03-06T08:06:39.205Z,100,20748,23034,90.1,72.01,77
2026-03-06T08:06:41.258Z,100,20748,23034,90.1,72.06,76
2026-03-06T08:06:43.312Z,100,20748,23034,90.1,71.43,76
2026-03-06T08:06:45.366Z,100,20748,23034,90.1,72.00,76
2026-03-06T08:06:47.419Z,100,20748,23034,90.1,71.98,76
2026-03-06T08:06:49.479Z,100,20748,23034,90.1,71.95,76
2026-03-06T08:06:51.532Z,100,20748,23034,90.1,71.96,76
