Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,68,0,15,15.660939588194784,7.573889997729566,30.694118999235798,0.0,0.16413955978825892,0.0,15,17,18,19,22,26,29,31,31,31,31
POST,chat/medium,6,0,9,9.451781332851775,8.048749001318356,10.948768998787273,0.0,0.014482902334258141,0.0,10,10,11,11,11,11,11,11,11,11,11
POST,chat/short,1,0,13.128229998983443,13.128229998983443,13.128229998983443,13.128229998983443,0.0,0.00241381705570969,0.0,13,13,13,13,13,13,13,13,13,13,13
,Aggregated,75,0,15,15.13043746657786,7.573889997729566,30.694118999235798,0.0,0.18103627917822676,0.0,15,17,18,19,22,26,29,31,31,31,31
