timestamp,category,input_tokens,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
7893.089559939,short,10,256,77.59304100000008,58.610017984314005,15023.147627000071,58.10876499981532,59.35316851997413,length,True,
7893.090317074,long,139,256,255.29383699995378,58.14083422745028,15081.206564999775,58.13076899994485,59.48099857963825,length,True,
7893.086536606,short,11,256,259.19189200067194,58.14197187450833,15085.394720000295,58.113595000577334,59.27744527973118,length,True,
7893.087986349,short,12,256,257.85351600006834,58.14308576078545,15084.34038500036,58.10689900044963,59.31719145963143,length,True,
7893.087268635,medium,59,256,258.67670599927806,58.144031286275435,15085.404683999514,58.1022149999626,59.329855300293275,length,True,
7893.088811115,short,12,256,257.3259920000055,58.144537043139565,15084.182938000595,58.11327199990046,59.35489818040878,length,True,
7893.084327399,medium,59,256,261.92645599985553,58.14540056470672,15089.00360000007,58.11007400006929,59.40714204021788,length,True,
7893.085581225,long,148,256,259.87620199975936,58.14974232157065,15088.060494000274,58.111274000111734,59.53922110007625,length,True,
7909.314370269,short,11,236,159.5037479992243,58.00814489787413,13791.417798999646,57.676376000017626,63.26659480015223,stop,True,
7908.671933753,long,139,256,90.53279899944755,57.83323557647165,14838.007870999718,57.66770699938206,64.31616267975187,length,True,
7908.800653117,short,12,256,133.5699069995826,57.83659975294023,14881.902843999342,57.68214999989141,64.32624048020443,length,True,
7909.14540133,long,127,256,147.56498499991721,57.79023792549161,14884.075656000277,57.68425499991281,64.11177333990054,length,True,
7909.472215734,short,10,256,179.38952499935112,57.758619427452274,14907.837478999681,57.69339300059073,62.736817120094216,length,True,
7909.494496422,short,11,256,157.00466899943422,57.760334913726574,14885.890071999711,57.70746199959831,62.564961199823315,length,True,
7909.529384241,short,14,256,186.5836799997851,57.73274650980288,14908.43403999952,57.69151100048475,61.06881018011337,length,True,
7909.637748585,short,13,256,142.05139800014877,57.705589658825396,14856.976761000624,57.688874000632495,59.96574724018502,length,True,
7924.183806643,short,14,256,138.1682009996439,57.73504015294248,14860.603439999977,57.59998100074881,63.843960059875826,length,True,
7925.866211596,short,11,236,142.3905569999988,57.929128140425206,13755.735669999922,57.616209000116214,59.589205060092354,stop,True,
7925.915291925,short,11,236,156.41590100040048,57.904954838294486,13764.080287999604,57.634183000118355,59.172637140018196,stop,True,
7924.868986287,medium,54,256,142.33706800041546,57.74856211764749,14868.220408000525,57.62813000001188,63.719400739755656,length,True,
7924.875730275,short,14,256,135.69986299989978,57.75007150980445,14861.968098000034,57.61619099939708,63.53832751969094,length,True,
7925.292677958,short,12,256,179.00950300008844,57.74131409803778,14903.044597999724,57.61352499939676,63.551952939888004,length,True,
7925.436529544,medium,58,256,156.68695899967133,57.73826420784234,14879.944331999468,57.61296600030619,62.77419207952335,length,True,
7925.72260479,medium,55,256,164.5128129994191,57.73648596862711,14887.316734999331,57.62731999948301,63.02573533987016,length,True,
7940.86988672,short,11,236,157.37557000011293,57.94385897446618,13774.182428999666,57.64437700054259,59.44444080001631,stop,True,
7940.117633408,short,14,256,140.7394560001194,57.783547874507846,14875.54416399962,57.65255099959177,63.965603319938964,length,True,
7940.270542983,medium,53,256,166.93021799983399,57.75163765490159,14893.59781999974,57.651650000480004,63.79163243980656,length,True,
7940.779753962,medium,57,256,179.42341400066653,57.73423926666688,14901.654427000722,57.65012099982414,61.443041000293334,length,True,
7940.880881562,medium,62,256,146.5006300004461,57.69086472941055,14857.671136000135,57.6531309998245,60.0245912799619,length,True,
7940.844467523,short,10,256,182.86300099953223,57.69234691764652,14894.411464999394,57.62173899984191,60.0520795403827,length,True,
7940.971319406,short,14,256,178.44862600031774,57.813853678432196,14920.981314000528,57.647309000458336,59.79840301995864,length,True,
7941.493324138,short,11,256,179.35553600000276,57.83852619999879,14928.179716999693,57.64508299944282,61.258506159938435,length,True,
7955.936531406,short,11,236,133.46483600071224,58.077575480851046,13781.695074000709,57.67482499959442,64.49699893939396,stop,True,
7955.62554956,long,139,256,207.23342099972797,58.00517474902282,14998.552982000547,57.666488999529975,64.86060952043772,length,True,
7956.130291588,medium,60,256,175.4072650001035,57.98306266274534,14961.088244000166,57.685101999595645,64.75084430043353,length,True,
7956.43093284,medium,54,256,168.69407599915576,57.99146525882594,14956.51771699977,57.666093000079854,64.79410374000508,length,True,
7956.559354723,short,13,256,161.33001700018212,57.96859493333186,14943.321724999805,57.69575500016799,64.83147853978153,length,True,
7956.653931307,medium,62,256,189.1504420000274,57.938602109803185,14963.49397999984,57.684063999658974,63.93743978023849,length,True,
7956.784034477,short,10,256,180.91707099938503,57.911013301963976,14948.225463000199,57.68187699959526,63.661437260234386,length,True,
7957.22316274,medium,54,256,151.69189600055688,57.87618191372495,14910.118284000418,57.682091999595286,61.97066577993611,length,True,
