timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T09:36:21.925Z,0,21440,23034,93.1,33.47,71
2026-03-06T09:36:23.983Z,100,21440,23034,93.1,71.79,73
2026-03-06T09:36:26.036Z,100,21440,23034,93.1,71.80,73
2026-03-06T09:36:28.092Z,100,21440,23034,93.1,71.91,74
2026-03-06T09:36:30.153Z,100,21440,23034,93.1,72.02,74
2026-03-06T09:36:32.207Z,100,21440,23034,93.1,71.94,75
2026-03-06T09:36:34.260Z,100,21440,23034,93.1,71.98,75
2026-03-06T09:36:36.311Z,100,21440,23034,93.1,71.80,75
2026-03-06T09:36:38.365Z,0,21440,23034,93.1,54.69,77
2026-03-06T09:36:40.417Z,100,21440,23034,93.1,71.67,76
2026-03-06T09:36:42.470Z,100,21440,23034,93.1,71.87,76
2026-03-06T09:36:44.531Z,100,21440,23034,93.1,71.91,77
2026-03-06T09:36:46.584Z,100,21440,23034,93.1,71.98,77
2026-03-06T09:36:48.640Z,100,21440,23034,93.1,71.99,77
2026-03-06T09:36:50.699Z,100,21440,23034,93.1,71.96,78
2026-03-06T09:36:52.754Z,100,21440,23034,93.1,72.02,78
2026-03-06T09:36:54.817Z,100,21440,23034,93.1,71.08,78
2026-03-06T09:36:56.871Z,100,21440,23034,93.1,71.86,78
2026-03-06T09:36:58.929Z,100,21440,23034,93.1,71.98,78
2026-03-06T09:37:00.989Z,100,21440,23034,93.1,72.05,78
2026-03-06T09:37:03.045Z,100,21440,23034,93.1,72.05,78
2026-03-06T09:37:05.105Z,100,21440,23034,93.1,72.01,78
2026-03-06T09:37:07.160Z,100,21440,23034,93.1,72.02,78
2026-03-06T09:37:09.214Z,100,21440,23034,93.1,71.95,78
2026-03-06T09:37:11.267Z,100,21440,23034,93.1,71.86,78
2026-03-06T09:37:13.321Z,100,21440,23034,93.1,71.98,78
2026-03-06T09:37:15.375Z,100,21440,23034,93.1,71.96,78
2026-03-06T09:37:17.429Z,100,21440,23034,93.1,72.01,78
2026-03-06T09:37:19.490Z,100,21440,23034,93.1,72.03,78
2026-03-06T09:37:21.543Z,100,21440,23034,93.1,72.00,78
2026-03-06T09:37:23.599Z,100,21440,23034,93.1,72.03,77
2026-03-06T09:37:25.651Z,100,21440,23034,93.1,71.06,77
2026-03-06T09:37:27.704Z,100,21440,23034,93.1,72.26,77
2026-03-06T09:37:29.765Z,100,21440,23034,93.1,72.04,77
2026-03-06T09:37:31.819Z,100,21440,23034,93.1,71.95,77
2026-03-06T09:37:33.872Z,100,21440,23034,93.1,71.96,77
2026-03-06T09:37:35.925Z,100,21440,23034,93.1,71.94,76
2026-03-06T09:37:37.977Z,100,21440,23034,93.1,72.02,76
2026-03-06T09:37:40.033Z,100,21440,23034,93.1,72.01,76
2026-03-06T09:37:42.087Z,100,21440,23034,93.1,72.69,76
2026-03-06T09:37:44.140Z,100,21440,23034,93.1,71.93,76
2026-03-06T09:37:46.192Z,100,21440,23034,93.1,71.93,76
2026-03-06T09:37:48.243Z,100,21440,23034,93.1,71.93,76
2026-03-06T09:37:50.294Z,100,21440,23034,93.1,71.98,76
2026-03-06T09:37:52.345Z,100,21440,23034,93.1,71.97,76
