timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T09:34:44.940Z,0,21440,23034,93.1,33.38,72
2026-03-06T09:34:46.997Z,100,21440,23034,93.1,71.36,74
2026-03-06T09:34:49.051Z,100,21440,23034,93.1,72.05,74
2026-03-06T09:34:51.107Z,100,21440,23034,93.1,71.97,75
2026-03-06T09:34:53.162Z,100,21440,23034,93.1,72.06,75
2026-03-06T09:34:55.217Z,100,21440,23034,93.1,72.01,76
2026-03-06T09:34:57.273Z,100,21440,23034,93.1,72.00,76
2026-03-06T09:34:59.330Z,100,21440,23034,93.1,71.98,76
2026-03-06T09:35:01.387Z,100,21440,23034,93.1,55.60,78
2026-03-06T09:35:03.442Z,100,21440,23034,93.1,71.93,77
2026-03-06T09:35:05.494Z,100,21440,23034,93.1,71.98,77
2026-03-06T09:35:07.547Z,100,21440,23034,93.1,71.97,78
2026-03-06T09:35:09.608Z,100,21440,23034,93.1,72.06,78
2026-03-06T09:35:11.665Z,100,21440,23034,93.1,72.03,78
2026-03-06T09:35:13.721Z,100,21440,23034,93.1,71.88,79
2026-03-06T09:35:15.776Z,100,21440,23034,93.1,72.02,79
2026-03-06T09:35:17.830Z,100,21440,23034,93.1,65.02,79
2026-03-06T09:35:19.894Z,100,21440,23034,93.1,71.84,79
2026-03-06T09:35:21.947Z,100,21440,23034,93.1,71.88,79
2026-03-06T09:35:24.000Z,100,21440,23034,93.1,71.94,80
2026-03-06T09:35:26.053Z,100,21440,23034,93.1,71.94,80
2026-03-06T09:35:28.109Z,100,21440,23034,93.1,71.93,80
2026-03-06T09:35:30.164Z,100,21440,23034,93.1,71.95,80
2026-03-06T09:35:32.220Z,100,21440,23034,93.1,71.82,80
2026-03-06T09:35:34.273Z,100,21440,23034,93.1,72.32,79
2026-03-06T09:35:36.328Z,100,21440,23034,93.1,72.01,79
2026-03-06T09:35:38.384Z,100,21440,23034,93.1,72.07,79
2026-03-06T09:35:40.440Z,100,21440,23034,93.1,72.01,79
2026-03-06T09:35:42.492Z,100,21440,23034,93.1,71.87,78
2026-03-06T09:35:44.553Z,100,21440,23034,93.1,71.91,78
2026-03-06T09:35:46.606Z,100,21440,23034,93.1,71.98,78
2026-03-06T09:35:48.663Z,100,21440,23034,93.1,71.56,77
2026-03-06T09:35:50.717Z,100,21440,23034,93.1,71.78,77
2026-03-06T09:35:52.770Z,100,21440,23034,93.1,72.07,77
2026-03-06T09:35:54.827Z,100,21440,23034,93.1,72.03,77
2026-03-06T09:35:56.879Z,100,21440,23034,93.1,71.98,77
2026-03-06T09:35:58.931Z,100,21440,23034,93.1,72.06,77
2026-03-06T09:36:00.983Z,100,21440,23034,93.1,71.99,76
2026-03-06T09:36:03.034Z,100,21440,23034,93.1,72.06,76
2026-03-06T09:36:05.090Z,100,21440,23034,93.1,73.35,76
2026-03-06T09:36:07.142Z,100,21440,23034,93.1,72.08,76
2026-03-06T09:36:09.190Z,100,21440,23034,93.1,71.90,76
2026-03-06T09:36:11.241Z,100,21440,23034,93.1,71.92,75
2026-03-06T09:36:13.292Z,100,21440,23034,93.1,71.83,75
2026-03-06T09:36:15.342Z,100,21440,23034,93.1,71.90,75
