Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,5,0,9,9.916858799988404,7.552823000878561,15.633391998562729,0.0,0.0634296507545558,0.0,9,9,9,16,16,16,16,16,16,16,16
POST,chat/medium,9,0,7,8.197251555126664,6.3156369997159345,13.358537999010878,0.0,0.11417337135820042,0.0,7,7,7,13,13,13,13,13,13,13,13
POST,chat/short,6,0,7,7.979647666919239,6.327090999548091,12.276557001314359,0.0,0.07611558090546695,0.0,7,7,8,8,12,12,12,12,12,12,12
,Aggregated,20,0,7,8.561872199879872,6.3156369997159345,15.633391998562729,0.0,0.2537186030182232,0.0,7,8,9,12,13,16,16,16,16,16,16
