timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T10:38:00.387Z,0,21418,23034,93.0,32.78,69
2026-03-06T10:38:02.443Z,100,21418,23034,93.0,71.42,72
2026-03-06T10:38:04.503Z,100,21418,23034,93.0,71.73,72
2026-03-06T10:38:06.557Z,100,21418,23034,93.0,71.98,73
2026-03-06T10:38:08.609Z,100,21418,23034,93.0,71.98,74
2026-03-06T10:38:10.662Z,100,21418,23034,93.0,71.97,74
2026-03-06T10:38:12.726Z,100,21418,23034,93.0,71.94,75
2026-03-06T10:38:14.786Z,100,21418,23034,93.0,71.96,75
2026-03-06T10:38:16.840Z,100,21418,23034,93.0,42.35,76
2026-03-06T10:38:18.896Z,100,21418,23034,93.0,71.71,76
2026-03-06T10:38:20.949Z,100,21418,23034,93.0,71.88,76
2026-03-06T10:38:23.002Z,100,21418,23034,93.0,71.92,76
2026-03-06T10:38:25.058Z,100,21418,23034,93.0,71.93,77
2026-03-06T10:38:27.112Z,100,21418,23034,93.0,71.92,77
2026-03-06T10:38:29.165Z,100,21418,23034,93.0,71.89,78
2026-03-06T10:38:31.218Z,100,21418,23034,93.0,71.99,78
2026-03-06T10:38:33.271Z,100,21418,23034,93.0,72.16,78
2026-03-06T10:38:35.323Z,100,21418,23034,93.0,71.95,78
2026-03-06T10:38:37.376Z,100,21418,23034,93.0,72.11,79
2026-03-06T10:38:39.437Z,100,21418,23034,93.0,72.02,79
2026-03-06T10:38:41.491Z,100,21418,23034,93.0,71.83,79
2026-03-06T10:38:43.546Z,100,21418,23034,93.0,71.99,80
2026-03-06T10:38:45.600Z,100,21418,23034,93.0,72.05,80
2026-03-06T10:38:47.657Z,100,21418,23034,93.0,43.38,80
2026-03-06T10:38:49.717Z,100,21418,23034,93.0,71.92,80
2026-03-06T10:38:51.771Z,100,21418,23034,93.0,71.93,80
2026-03-06T10:38:53.824Z,100,21418,23034,93.0,71.96,80
2026-03-06T10:38:55.877Z,100,21418,23034,93.0,71.92,80
2026-03-06T10:38:57.932Z,100,21418,23034,93.0,71.98,79
2026-03-06T10:38:59.992Z,100,21418,23034,93.0,71.98,79
2026-03-06T10:39:02.044Z,88,21418,23034,93.0,70.39,79
2026-03-06T10:39:04.100Z,100,21418,23034,93.0,72.16,79
2026-03-06T10:39:06.152Z,100,21418,23034,93.0,72.03,78
2026-03-06T10:39:08.207Z,100,21418,23034,93.0,72.11,78
2026-03-06T10:39:10.261Z,100,21418,23034,93.0,72.09,78
2026-03-06T10:39:12.314Z,100,21418,23034,93.0,72.01,78
2026-03-06T10:39:14.376Z,100,21418,23034,93.0,71.88,77
2026-03-06T10:39:16.429Z,100,21418,23034,93.0,71.90,77
2026-03-06T10:39:18.484Z,100,21418,23034,93.0,49.09,77
2026-03-06T10:39:20.538Z,100,21418,23034,93.0,72.03,76
2026-03-06T10:39:22.590Z,100,21418,23034,93.0,72.07,76
2026-03-06T10:39:24.652Z,100,21418,23034,93.0,72.02,76
2026-03-06T10:39:26.710Z,100,21418,23034,93.0,72.01,76
2026-03-06T10:39:28.763Z,100,21418,23034,93.0,72.00,76
2026-03-06T10:39:30.818Z,100,21418,23034,93.0,71.92,76
