timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T10:17:34.011Z,0,21418,23034,93.0,32.68,69
2026-03-06T10:17:36.064Z,100,21418,23034,93.0,73.17,72
2026-03-06T10:17:38.121Z,100,21418,23034,93.0,71.80,72
2026-03-06T10:17:40.190Z,100,21418,23034,93.0,71.88,73
2026-03-06T10:17:42.244Z,100,21418,23034,93.0,72.02,74
2026-03-06T10:17:44.298Z,100,21418,23034,93.0,71.86,74
2026-03-06T10:17:46.350Z,100,21418,23034,93.0,71.88,75
2026-03-06T10:17:48.402Z,100,21418,23034,93.0,72.05,75
2026-03-06T10:17:50.458Z,20,21418,23034,93.0,41.47,73
2026-03-06T10:17:52.511Z,100,21418,23034,93.0,71.77,75
2026-03-06T10:17:54.572Z,100,21418,23034,93.0,71.80,76
2026-03-06T10:17:56.625Z,100,21418,23034,93.0,71.83,76
2026-03-06T10:17:58.681Z,100,21418,23034,93.0,71.97,77
2026-03-06T10:18:00.733Z,100,21418,23034,93.0,72.02,77
2026-03-06T10:18:02.787Z,100,21418,23034,93.0,71.88,78
2026-03-06T10:18:04.846Z,100,21418,23034,93.0,71.93,78
2026-03-06T10:18:06.898Z,100,21418,23034,93.0,61.92,78
2026-03-06T10:18:08.954Z,100,21418,23034,93.0,71.95,78
2026-03-06T10:18:11.005Z,100,21418,23034,93.0,71.97,79
2026-03-06T10:18:13.057Z,100,21418,23034,93.0,72.00,79
2026-03-06T10:18:15.115Z,100,21418,23034,93.0,71.91,79
2026-03-06T10:18:17.170Z,100,21418,23034,93.0,71.78,80
2026-03-06T10:18:19.223Z,100,21418,23034,93.0,71.90,80
2026-03-06T10:18:21.274Z,0,21418,23034,93.0,51.99,78
2026-03-06T10:18:23.328Z,100,21418,23034,93.0,72.12,80
2026-03-06T10:18:25.382Z,100,21418,23034,93.0,72.05,80
2026-03-06T10:18:27.436Z,100,21418,23034,93.0,72.18,80
2026-03-06T10:18:29.497Z,100,21418,23034,93.0,72.00,80
2026-03-06T10:18:31.549Z,100,21418,23034,93.0,72.03,80
2026-03-06T10:18:33.601Z,100,21418,23034,93.0,72.03,79
2026-03-06T10:18:35.658Z,100,21418,23034,93.0,71.89,79
2026-03-06T10:18:37.716Z,100,21418,23034,93.0,42.49,79
2026-03-06T10:18:39.777Z,100,21418,23034,93.0,71.80,78
2026-03-06T10:18:41.830Z,100,21418,23034,93.0,72.06,78
2026-03-06T10:18:43.881Z,100,21418,23034,93.0,71.94,78
2026-03-06T10:18:45.932Z,100,21418,23034,93.0,72.00,78
2026-03-06T10:18:47.982Z,100,21418,23034,93.0,71.98,77
2026-03-06T10:18:50.035Z,100,21418,23034,93.0,72.07,77
2026-03-06T10:18:52.086Z,100,21418,23034,93.0,72.02,77
2026-03-06T10:18:54.136Z,100,21418,23034,93.0,68.64,77
2026-03-06T10:18:56.185Z,100,21418,23034,93.0,71.81,76
2026-03-06T10:18:58.233Z,100,21418,23034,93.0,71.77,76
2026-03-06T10:19:00.284Z,100,21418,23034,93.0,71.86,76
2026-03-06T10:19:02.334Z,100,21418,23034,93.0,71.95,76
2026-03-06T10:19:04.393Z,100,21418,23034,93.0,71.90,76
