timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T10:17:33.963Z,0.0,0.0,0.00,,
2026-03-06T10:17:36.017Z,1.0,0.0,0.06,6.8,9.2
2026-03-06T10:17:38.071Z,1.0,0.0,0.10,0.0,17.5
2026-03-06T10:17:40.124Z,1.0,0.0,0.14,0.0,17.5
2026-03-06T10:17:42.188Z,1.0,0.0,0.18,0.0,17.9
2026-03-06T10:17:44.244Z,1.0,0.0,0.24,0.0,17.5
2026-03-06T10:17:46.296Z,1.0,0.0,0.28,0.0,18.0
2026-03-06T10:17:48.348Z,1.0,0.0,0.32,0.0,17.5
2026-03-06T10:17:50.403Z,0.0,0.0,0.00,0.0,9.2
2026-03-06T10:17:52.458Z,1.0,0.0,0.10,17.5,17.5
2026-03-06T10:17:54.512Z,1.0,0.0,0.14,0.0,18.0
2026-03-06T10:17:56.572Z,1.0,0.0,0.20,0.0,17.5
2026-03-06T10:17:58.625Z,1.0,0.0,0.24,0.0,18.0
2026-03-06T10:18:00.681Z,1.0,0.0,0.28,0.0,17.5
2026-03-06T10:18:02.733Z,1.0,0.0,0.32,0.0,17.5
2026-03-06T10:18:04.787Z,1.0,0.0,0.37,0.0,18.0
2026-03-06T10:18:06.846Z,1.0,0.0,0.04,7.8,6.3
2026-03-06T10:18:08.898Z,1.0,0.0,0.08,0.0,17.5
2026-03-06T10:18:10.955Z,1.0,0.0,0.14,0.0,17.5
2026-03-06T10:18:13.009Z,1.0,0.0,0.18,0.0,18.0
2026-03-06T10:18:15.066Z,1.0,0.0,0.22,0.0,17.5
2026-03-06T10:18:17.134Z,1.0,0.0,0.28,0.0,17.9
2026-03-06T10:18:19.186Z,1.0,0.0,0.32,0.0,17.5
2026-03-06T10:18:21.238Z,0.0,0.0,0.00,0.0,12.7
2026-03-06T10:18:23.290Z,1.0,0.0,0.08,17.1,11.7
2026-03-06T10:18:25.341Z,1.0,0.0,0.12,0.0,17.5
2026-03-06T10:18:27.393Z,1.0,0.0,0.18,0.0,17.5
2026-03-06T10:18:29.450Z,1.0,0.0,0.22,0.0,17.5
2026-03-06T10:18:31.514Z,1.0,0.0,0.26,0.0,17.9
2026-03-06T10:18:33.565Z,1.0,0.0,0.30,0.0,17.6
2026-03-06T10:18:35.617Z,1.0,0.0,0.35,0.0,18.0
2026-03-06T10:18:37.678Z,1.0,0.0,0.28,101.4,7.8
2026-03-06T10:18:39.734Z,1.0,0.0,0.32,0.0,17.5
2026-03-06T10:18:41.795Z,1.0,0.0,0.35,0.0,17.5
2026-03-06T10:18:43.851Z,1.0,0.0,0.39,0.0,18.0
2026-03-06T10:18:45.908Z,1.0,0.0,0.45,0.0,17.5
2026-03-06T10:18:47.960Z,1.0,0.0,0.49,0.0,18.0
2026-03-06T10:18:50.014Z,1.0,0.0,0.53,0.0,17.5
2026-03-06T10:18:52.069Z,0.0,0.0,0.00,0.0,17.5
2026-03-06T10:18:54.124Z,1.0,0.0,0.04,6.8,7.8
2026-03-06T10:18:56.177Z,1.0,0.0,0.10,0.0,18.0
2026-03-06T10:18:58.230Z,1.0,0.0,0.14,0.0,17.5
2026-03-06T10:19:00.279Z,1.0,0.0,0.18,0.0,17.6
2026-03-06T10:19:02.331Z,1.0,0.0,0.22,0.0,17.5
2026-03-06T10:19:04.383Z,1.0,0.0,0.28,0.0,18.0
