Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,75,0,22,21.22098021315954,9.576110001944471,39.326436002738774,0.0,0.13855648533850934,0.0,22,24,26,27,29,32,35,39,39,39,39
POST,chat/medium,9,0,16,14.2869086670948,9.899538999889046,19.108997999865096,0.0,0.01662677824062112,0.0,16,17,17,18,19,19,19,19,19,19,19
POST,chat/short,1,0,29.44849699997576,29.44849699997576,29.44849699997576,29.44849699997576,0.0,0.0018474198045134577,0.0,29,29,29,29,29,29,29,29,29,29,29
,Aggregated,85,0,20,20.583578717538757,9.576110001944471,39.326436002738774,0.0,0.1570306833836439,0.0,20,24,26,26,29,31,35,39,39,39,39
