timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T10:35:05.203Z,0,21432,23034,93.0,33.57,72
2026-03-06T10:35:07.255Z,100,21432,23034,93.0,71.60,74
2026-03-06T10:35:09.308Z,100,21432,23034,93.0,71.99,74
2026-03-06T10:35:11.364Z,100,21432,23034,93.0,71.96,74
2026-03-06T10:35:13.418Z,100,21432,23034,93.0,71.92,75
2026-03-06T10:35:15.470Z,100,21432,23034,93.0,71.88,75
2026-03-06T10:35:17.522Z,100,21432,23034,93.0,71.96,75
2026-03-06T10:35:19.582Z,100,21432,23034,93.0,71.95,76
2026-03-06T10:35:21.635Z,22,21432,23034,93.0,55.23,76
2026-03-06T10:35:23.697Z,100,21432,23034,93.0,71.80,76
2026-03-06T10:35:25.749Z,100,21432,23034,93.0,71.94,77
2026-03-06T10:35:27.804Z,100,21432,23034,93.0,71.98,77
2026-03-06T10:35:29.868Z,100,21432,23034,93.0,71.98,77
2026-03-06T10:35:31.923Z,100,21432,23034,93.0,71.96,78
2026-03-06T10:35:33.979Z,100,21432,23034,93.0,72.01,78
2026-03-06T10:35:36.034Z,100,21432,23034,93.0,72.04,78
2026-03-06T10:35:38.092Z,100,21432,23034,93.0,71.78,78
2026-03-06T10:35:40.155Z,100,21432,23034,93.0,71.96,78
2026-03-06T10:35:42.208Z,100,21432,23034,93.0,71.96,78
2026-03-06T10:35:44.261Z,100,21432,23034,93.0,72.02,78
2026-03-06T10:35:46.315Z,100,21432,23034,93.0,71.99,78
2026-03-06T10:35:48.369Z,100,21432,23034,93.0,72.03,78
2026-03-06T10:35:50.423Z,100,21432,23034,93.0,71.96,78
2026-03-06T10:35:52.476Z,100,21432,23034,93.0,72.02,78
2026-03-06T10:35:54.536Z,100,21432,23034,93.0,71.81,78
2026-03-06T10:35:56.588Z,100,21432,23034,93.0,72.00,78
2026-03-06T10:35:58.642Z,100,21432,23034,93.0,72.02,78
2026-03-06T10:36:00.699Z,100,21432,23034,93.0,71.97,78
2026-03-06T10:36:02.752Z,100,21432,23034,93.0,71.98,77
2026-03-06T10:36:04.814Z,100,21432,23034,93.0,72.02,77
2026-03-06T10:36:06.867Z,100,21432,23034,93.0,71.97,77
2026-03-06T10:36:08.920Z,100,21432,23034,93.0,71.93,77
2026-03-06T10:36:10.973Z,100,21432,23034,93.0,71.75,77
2026-03-06T10:36:13.026Z,100,21432,23034,93.0,71.97,77
2026-03-06T10:36:15.084Z,100,21432,23034,93.0,71.98,77
2026-03-06T10:36:17.138Z,100,21432,23034,93.0,72.02,77
2026-03-06T10:36:19.193Z,100,21432,23034,93.0,71.98,76
2026-03-06T10:36:21.246Z,100,21432,23034,93.0,71.98,76
2026-03-06T10:36:23.298Z,100,21432,23034,93.0,71.95,76
2026-03-06T10:36:25.353Z,100,21432,23034,93.0,71.95,76
2026-03-06T10:36:27.406Z,100,21432,23034,93.0,71.89,76
2026-03-06T10:36:29.469Z,100,21432,23034,93.0,71.98,76
2026-03-06T10:36:31.523Z,100,21432,23034,93.0,72.03,76
2026-03-06T10:36:33.578Z,100,21432,23034,93.0,71.97,76
2026-03-06T10:36:35.633Z,100,21432,23034,93.0,72.00,76
