timestamp,category,input_tokens,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
11416.37028039,short,270,256,89.83635799995682,58.162777694116244,14921.344669999598,58.11117200028093,59.155026000553335,length,True,
11416.367792272,medium,330,256,166.7985639996914,58.09930791764796,14982.122082999922,58.09217699970759,59.22493803962425,length,True,
11416.364638758,short,280,256,170.07746099989163,58.100092458827184,14985.601038000823,58.09946699991997,59.21503875975759,length,True,
11416.365931077,medium,340,256,168.85125800035894,58.10067999607817,14984.524657000293,58.11268800061953,59.21362097898964,length,True,
11416.371058239,medium,330,256,163.7819160005165,58.10120000784153,14979.587918000107,58.10876699979417,59.27776114032895,length,True,
11416.368632303,short,280,256,166.3028260009014,58.1015636235237,14982.201549999445,58.12146199968993,59.124540139928285,length,True,
11416.366961134,short,280,256,168.02492100032396,58.102194301960374,14984.08446800022,58.11454900140234,59.09088712054654,length,True,
11416.369444012,short,275,256,165.61154800001532,58.10282953725797,14981.833080000797,58.10779400053434,59.500236159947235,length,True,
11431.903776718,medium,350,256,73.55948700023873,57.93567467058607,14847.156527999687,57.89011199885863,61.54620272089236,length,True,
11432.0735382,short,285,256,128.78762499894947,57.9621993294174,14909.148454000388,57.89069900129107,61.645963400442305,length,True,
11432.282826124,short,280,256,155.47911900102918,57.94658477254915,14931.858236001062,57.89863400059403,59.34264512019581,length,True,
11432.275768599,short,280,256,162.7934610005468,57.946571454900266,14939.169182000114,57.903550999981235,59.33438593918254,length,True,
11432.437247474,short,275,256,178.900335000435,57.92765978039111,14950.453579000168,57.89110499972594,59.220775199682976,length,True,
11432.44495302,short,280,256,171.25469500024337,57.92854594117528,14943.03390999994,57.888297000317834,59.345711561036296,length,True,
11432.442165824,short,285,256,174.10749699956796,57.92954747058484,14946.142101998703,57.88662600025418,59.331051939843746,length,True,
11432.494218896,short,270,256,186.2291710003774,57.90166938823663,14951.154865000717,57.89252599970496,59.09995807942323,length,True,
11447.283969871,short,285,256,161.5412640003342,57.91193173333572,14929.083856000943,57.911599998988095,61.63763901986389,length,True,
11448.272078844,short,270,256,141.9022979989677,57.98240329411997,14927.41513799956,57.92891700002656,59.08905774060259,length,True,
11448.276470861,short,280,256,137.62951399985468,57.98286027058887,14923.258883000017,57.934268999815686,59.13227779979935,length,True,
11448.343833525,short,285,256,193.4100930011482,57.96146491764589,14973.58364700085,57.92485300116823,59.335152419953374,length,True,
11448.383539538,medium,330,256,153.3641660007561,57.96392603529681,14934.165305001443,57.92917500002659,59.44791404050193,length,True,
11448.399403256,short,275,256,137.78473799902713,57.96472649804034,14918.789994999315,57.936176999646705,59.51973373961664,length,True,
11448.552328325,short,280,256,166.53579599915247,57.92343665490597,14937.012143000175,57.93598499985819,58.87404757875629,length,True,
11448.545393549,short,280,256,173.52443500021764,57.92425275294055,14944.208887000059,57.9426690001128,58.91353446077119,length,True,
11463.161581328,short,275,256,156.26719699866953,58.003809070592695,14947.238509999806,57.93738700049289,63.90217729978758,length,True,
11463.925334325,short,280,256,136.4904160000151,58.04008267843136,14936.711499000012,57.94932900062122,61.8849279204733,length,True,
11463.990170172,medium,330,256,188.80746100148826,58.06401764313313,14995.131960000435,57.96535999979824,64.2436483399797,length,True,
11464.128388979,medium,340,256,165.99030700126605,58.06762475294104,14973.234619001232,57.96945099973527,64.10390890050621,length,True,
11464.200684857,short,285,256,157.51720700063743,58.041444654900616,14958.085594000295,57.96633799945994,61.99259899975008,length,True,
11464.170298065,short,280,256,188.04201300008572,58.04272770587619,14988.937577998513,57.95303299964871,61.73898093915344,length,True,
11464.417599447,short,290,256,178.5147929986124,58.0077892000012,14970.501038998918,57.96130500129948,59.36380762013869,length,True,
11464.725967812,short,290,256,166.774457999054,57.96884583529283,14948.830145998727,57.94658500053629,59.1074478803057,length,True,
11478.753986162,short,285,256,172.78895799972815,58.04594336862233,14974.504516998422,58.07053900025494,59.6525501211363,length,True,
11479.574630712,short,285,256,157.5491419989703,58.081155964706944,14968.243912999242,58.084860000235494,59.61323840005207,length,True,
11479.800770422,short,285,256,161.65796300083457,58.09047143136958,14974.728178000078,58.077904001038405,59.64578963961685,length,True,
11480.110684173,short,280,256,140.29950900112453,58.099426407837505,14955.653242999688,58.07465599900752,59.58871603997977,length,True,
11480.440185916,short,290,256,157.319951998943,58.106742349021566,14974.539250999442,58.100095000554575,59.636857379664434,length,True,
11480.523308343,short,290,256,132.7699940011371,58.10107432548915,14948.543947000871,58.08887400053209,59.351459499921475,length,True,
11480.8594412,short,290,256,145.67033700041065,58.10918494901796,14963.51249899999,58.07908599854272,59.581383080039814,length,True,
11480.858740597,short,280,256,146.52931500131672,58.10986704313751,14964.545411001382,58.0880019988399,59.51905335889024,length,True,
