Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772793112,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793113,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793114,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793115,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793116,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793117,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793118,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793119,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793120,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793121,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793122,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793123,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793124,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793125,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793126,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772793127,1,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793127,1,,Aggregated,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793128,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793128,1,,Aggregated,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793129,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793129,1,,Aggregated,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793130,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793130,1,,Aggregated,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793131,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793131,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793132,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793132,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793133,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793133,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793134,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793134,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793135,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793135,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793136,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793136,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793137,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793137,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793138,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793138,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793139,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793139,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793140,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793140,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793141,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793141,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793142,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793142,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,32.30114100006176,32.30114100006176,32.30114100006176,32.30114100006176,0.0
1772793143,1,POST,chat/short,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793143,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793144,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793144,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793145,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793145,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793146,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793146,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793147,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793147,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793148,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793148,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793149,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793149,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793150,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793150,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793151,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793151,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793152,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793152,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793153,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793153,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793154,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793154,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793155,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793155,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793156,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793156,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793157,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793157,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793158,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793158,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793159,1,POST,chat/medium,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,7.918642000731779,7.918642000731779,7.918642000731779,7.918642000731779,0.0
1772793159,1,POST,chat/short,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793159,1,,Aggregated,0.000000,0.000000,12,12,12,12,12,12,12,12,12,12,12,3,0,12,17.339242333643295,7.918642000731779,32.30114100006176,0.0
1772793160,1,POST,chat/medium,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,7.918642000731779,7.918642000731779,7.918642000731779,7.918642000731779,0.0
1772793160,1,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793160,1,,Aggregated,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,3,0,12,17.339242333643295,7.918642000731779,32.30114100006176,0.0
1772793161,1,POST,chat/medium,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,7.918642000731779,7.918642000731779,7.918642000731779,7.918642000731779,0.0
1772793161,1,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793161,1,,Aggregated,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,3,0,12,17.339242333643295,7.918642000731779,32.30114100006176,0.0
1772793162,1,POST,chat/medium,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,7.918642000731779,7.918642000731779,7.918642000731779,7.918642000731779,0.0
1772793162,1,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793162,1,,Aggregated,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,3,0,12,17.339242333643295,7.918642000731779,32.30114100006176,0.0
1772793163,1,POST,chat/medium,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,7.918642000731779,7.918642000731779,7.918642000731779,7.918642000731779,0.0
1772793163,1,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793163,1,,Aggregated,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,3,0,12,17.339242333643295,7.918642000731779,32.30114100006176,0.0
1772793164,1,POST,chat/medium,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,7.918642000731779,7.918642000731779,7.918642000731779,7.918642000731779,0.0
1772793164,1,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793164,1,,Aggregated,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,3,0,12,17.339242333643295,7.918642000731779,32.30114100006176,0.0
1772793165,1,POST,chat/medium,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,7.918642000731779,7.918642000731779,7.918642000731779,7.918642000731779,0.0
1772793165,1,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793165,1,,Aggregated,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,3,0,12,17.339242333643295,7.918642000731779,32.30114100006176,0.0
1772793166,1,POST,chat/medium,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,7.918642000731779,7.918642000731779,7.918642000731779,7.918642000731779,0.0
1772793166,1,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
1772793166,1,,Aggregated,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,3,0,12,17.339242333643295,7.918642000731779,32.30114100006176,0.0
1772793167,1,POST,chat/medium,0.000000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,7.918642000731779,7.918642000731779,7.918642000731779,7.918642000731779,0.0
1772793167,1,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,12,22.04954250009905,11.79794400013634,32.30114100006176,0.0
