timestamp,category,approx_chars,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
5445.459833482,long,5997,82,281.68818799986184,62.456647864194196,5340.676664999592,42.95756400006212,367.0200498005216,stop,True,
5446.406920062,long,4811,147,648.3834050004589,71.94075950000085,11151.734292000583,47.31517800018992,395.6784108998364,stop,True,
5468.25574611,long,3697,16,588.9603640007408,110.37020446662306,2244.5134310000867,58.89977200058638,366.3080977198296,stop,True,
5467.046545848,long,2691,66,636.1675159996594,91.93622110769167,6612.021887999617,58.91463100033434,405.5584742398423,stop,True,
5444.518888371,medium,940,427,132.28060100027506,85.10051236619678,36385.0988690001,52.79686199992284,399.50497100016946,stop,True,
5463.284664872,long,11728,165,474.0528410002298,104.55416253658746,17620.935497000573,60.85849100009,399.2354310301562,stop,True,
5464.223684064,long,8734,231,537.6772810004695,112.89562573478099,26503.6712000001,64.3014104998656,405.08133099009683,stop,True,
5483.929358024,long,8220,70,625.8467779998682,129.972265231882,9593.933078999726,70.32468899978994,403.5645370000566,stop,True,
5465.162349766,long,5647,313,480.9763089997432,119.17028441987208,37662.10504799983,69.50339949980844,404.4843251100519,stop,True,
5454.841142324,long,2131,452,155.56019699943135,109.9486583924613,49742.405131999476,65.41886099967087,403.33751550042507,stop,True,
5491.43688678,long,4710,173,568.2787959995039,109.10019620348785,19333.512542999415,77.6335239997934,400.00859401005073,stop,True,
5468.917490453,medium,844,399,366.1975570003051,111.50932014572673,44746.90697499955,74.9674540002161,402.2412948695546,stop,True,
5447.334380496,long,10331,677,547.0552799997677,100.34599887721816,68380.95052099925,67.83531500013851,402.9421985001136,stop,True,
5450.801258687,long,3092,633,196.2824410002213,104.5556530822785,66275.45518900023,70.20962500018868,403.63834091021107,stop,True,
5501.759223901,long,7910,155,687.8225179998481,100.50186962337636,16165.110439999808,78.56410800013691,399.07999290024236,stop,True,
5513.668334627,long,11066,50,964.2806589999964,111.04190204081978,6405.333859000166,80.75935799934086,397.2222402796615,stop,True,
5484.872967465,long,3788,342,664.1173219995835,109.09004292082172,37863.82195799979,78.61903800039727,400.90591340031096,stop,True,
5452.262941302,long,7497,698,704.9701659998391,103.58873841750349,72906.32084299978,74.26692900025955,402.1734009999635,stop,True,
5450.151639312,medium,956,796,211.7475889999696,101.74125228804998,81096.0431579997,75.02379900051892,401.91960700027266,stop,True,
5457.6584125,long,6048,707,524.8244029999114,105.20445008356937,74799.16616199989,76.5951285002302,400.22035254964976,stop,True,
5493.313488804,long,2248,379,412.05894899940176,102.66204166137632,39218.31069699965,79.25028300041959,399.36586579973664,stop,True,
5481.114335249,medium,978,476,161.42281600059505,110.2662792021051,52537.90543700052,79.00883799993608,402.15163999966535,stop,True,
5502.825974794,long,9257,322,991.5243440000268,97.65831244548113,32339.84263899947,79.84546799980308,401.14494240042404,stop,True,
5490.728247324,medium,349,443,711.0182460000942,106.18102518325706,47643.031376999716,79.62613350036918,402.98345889993465,stop,True,
5533.652893456,long,1926,58,297.41549600021244,110.09208008771678,6572.664061000069,81.53169799970783,405.9340001200326,stop,True,
5452.966218068,long,4054,844,338.34715000011784,103.90855774614492,87933.26133000027,76.6308479996951,403.0505470205754,stop,True,
5449.21306418,long,7013,902,512.6296339994951,102.0584892885684,92467.32848299961,76.29283900041628,403.726640000059,stop,True,
