Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,325,0,17,18.258355572322145,8.206348000385333,116.09568299991224,0.0,0.8181337077536761,0.0,17,18,20,22,25,31,43,46,120,120,120
POST,chat/medium,24,0,11,13.327145624960698,8.195059000172478,25.149537000288547,0.0,0.060416027649502234,0.0,12,15,15,19,20,24,25,25,25,25,25
POST,chat/short,9,0,9,9.972346111175689,8.14866900054767,14.49558700005582,0.0,0.02265601036856334,0.0,9,10,11,11,14,14,14,14,14,14,14
,Aggregated,358,0,16,17.71946416481658,8.14866900054767,116.09568299991224,0.0,0.9012057457717417,0.0,16,18,20,21,25,31,41,46,120,120,120
