timestamp,category,approx_chars,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
35044.14798111,medium,798,8,943.5005549967173,71.06316528578256,1440.9427119971951,61.933388002216816,63.37185613505426,stop,True,
35021.616306903,long,9806,244,737.2643799972138,116.37538219755372,29016.482254002767,61.89343799633207,506.0906990586969,stop,True,
35006.614726124,medium,990,476,268.14684300188674,94.57786039579476,45192.6305310044,60.5135580044589,609.9343732596026,stop,True,
35029.118190442,long,3028,163,349.6653710026294,148.27968256788245,24370.973946999584,62.495182999555254,618.6364899076577,stop,True,
35053.489384869,long,1441,341,739.2474410007708,70.47186567942845,24699.681772006443,64.73913900117623,267.86900351013196,stop,True,
35045.589370272,long,1340,522,204.6219240000937,76.09005511324762,39847.5406380021,64.67896799586015,568.7681544019117,stop,True,
35014.116677374,long,9273,868,581.7089650008711,86.75569712687292,75798.89837399969,64.03936799324583,587.3753563976795,stop,True,
35051.807829675,long,7107,513,976.3494639992132,73.31142253515566,38511.79780199891,64.93433350260602,436.1289902139096,stop,True,
35089.916206518,short,63,37,209.21817400085274,77.22660869452132,2989.3760870036203,64.77015299969935,318.43588485462476,stop,True,
35051.639853139,long,3398,657,531.7947060029837,73.07814821950426,48471.05993799778,64.86485800269293,447.96610554949484,stop,True,
35036.629201721,long,10056,793,7904.761429002974,73.80195028661252,66355.9060560001,64.78152299678186,444.8434927108613,stop,True,
35059.148442568,long,4342,734,358.66689999966184,71.75363481309523,52954.081217998464,65.00599900027737,421.3544694430276,stop,True,
35092.905926225,long,2964,324,315.6232210021699,68.35177994427187,22393.248143001983,64.80564799858257,83.47492720044097,stop,True,
35090.320369006,long,6179,510,581.0774939964176,67.6871251886034,35033.82421499555,64.9688880002941,83.76311068655926,stop,True,
35112.102935646,medium,948,207,211.64673400198808,68.96105970873992,14417.625034002413,65.18816349853296,68.56836549559374,stop,True,
35050.633082477,long,16757,1085,1175.7535979995737,71.78466043265918,78990.32550700213,64.98532299883664,384.9149293584248,stop,True,
35100.111507367,medium,560,426,211.82677400065586,70.56325412706322,30201.20977800252,65.07075799891027,91.01768284075656,stop,True,
35102.985697087,medium,625,396,210.42447399668163,72.85722986330083,28989.030270000512,65.06538800022099,555.7740932410525,stop,True,
35115.299625528,long,2716,276,324.76636100182077,71.64014129089827,20025.805215998844,65.3278190002311,265.0214034394558,stop,True,
35126.52084416,medium,396,231,217.5697940037935,76.51486323912927,17815.988339003525,65.51544899775763,518.9299833820412,stop,True,
35078.189876531,long,8017,1151,707.6418809956522,71.17093719739427,82554.21965799906,65.28446850279579,362.6435823155034,stop,True,
35131.975050707,long,2619,419,293.59436600498157,71.72201880861063,30273.398228004226,65.5800239983364,384.14675931184047,stop,True,
35129.624319164,long,11267,562,689.6467509941431,73.64989786453768,42007.239452999784,65.6915889994707,487.05736559931984,stop,True,
35085.437650059,long,6298,1236,436.98733799828915,71.4462280161971,88673.07893800171,65.34982900484465,408.7922200014883,stop,True,
35125.354656221,long,8044,662,774.8580489933374,74.38074721332266,49940.53195699962,65.64512800105149,524.3954739984473,stop,True,
35175.295794148,long,3797,61,455.34936300100526,66.4845536333208,4444.422581000254,65.34739900234854,67.72378059118637,stop,True,
35135.325923014,long,8288,677,592.474739998579,74.24835487573766,50784.36263599724,65.72073399729561,523.5258545017132,stop,True,
35130.313031135,long,9322,865,681.6268879993004,73.33081880554985,64039.45433599438,65.65580399910687,430.6091337028922,stop,True,
35186.110705099,long,4732,143,459.05590399343055,70.78579558455344,10510.63887700002,65.38088900197181,144.45588072194406,stop,True,
35162.249052115,long,7535,531,533.1692909967387,75.11194308679924,40342.49912700034,65.50897399938549,567.3863537868622,stop,True,
35174.111359787,long,4998,384,725.238487997558,74.42238126893123,29229.01051399822,65.29873899853555,378.4954420826415,stop,True,
35144.337108699,long,1696,804,214.85708699765382,74.47788202739531,60020.59635499609,65.56989900127519,526.5716561787123,stop,True,
35204.358154854,long,10006,3,740.7188090001,96.82860349857947,934.376015997259,64.36280900015845,66.09792840165028,stop,True,
35194.353070801,short,87,143,210.51857699785614,89.2180458591918,12879.481089003093,64.76593950355891,627.0136997976807,stop,True,
35171.632138307,long,5040,481,443.42530299763894,78.62465645833556,38183.26040299871,65.25770900043426,600.2292325884624,stop,True,
35160.744942619,long,6425,792,652.62902899849,75.40920540581439,60301.31050499767,65.23530899721663,570.8160018992206,stop,True,
35196.621898906,long,10450,560,710.4567290007253,71.19465592128655,40508.26938899991,64.62549900606973,326.418646198726,stop,True,
35179.740810669,long,10094,945,745.00474800152,71.61239554979132,68347.10614700452,64.8080335049599,331.02033633214916,stop,True,
35209.81585754,long,1683,632,241.85773600038374,66.62715641045698,42283.593430998735,64.53236899687909,76.36306899657986,stop,True,
