Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,364,0,16,17.449288794023733,7.843350002076477,71.7265480052447,0.0,0.6742600787403751,0.0,16,19,21,23,27,32,34,36,72,72,72
POST,chat/medium,30,0,10,12.05706849990141,7.595050003146753,28.404448996298015,0.0,0.05557088561047048,0.0,10,11,12,16,23,23,28,28,28,28,28
POST,chat/short,4,0,9,11.704159751388943,8.012849000806455,19.383720005862415,0.0,0.007409451414729397,0.0,11,11,19,19,19,19,19,19,19,19,19
,Aggregated,398,0,15,16.985100037756876,7.595050003146753,71.7265480052447,0.0,0.737240415765575,0.0,16,19,21,22,26,32,34,36,72,72,72
