timestamp,metric_name,labels,value
"1775342582","ttft_p50_ms","","333.33333333333326"
"1775342597","ttft_p50_ms","","296.69413676327457"
"1775342612","ttft_p50_ms","","360.3365552669942"
"1775342627","ttft_p50_ms","","375"
"1775342642","ttft_p50_ms","","400"
"1775342657","ttft_p50_ms","","421.875"
"1775342672","ttft_p50_ms","","437.5"
"1775342687","ttft_p50_ms","","390.625"
"1775342702","ttft_p50_ms","","319.4444444444444"
"1775342717","ttft_p50_ms","","277.77777777777777"
"1775342732","ttft_p50_ms","","250"
"1775342747","ttft_p50_ms","","321.4285714285714"
"1775342762","ttft_p50_ms","","375"
"1775342777","ttft_p50_ms","","395.83333333333337"
"1775342792","ttft_p50_ms","","375"
"1775342807","ttft_p50_ms","","343.75"
"1775342822","ttft_p50_ms","","265.625"
"1775342837","ttft_p50_ms","","250"
"1775342852","ttft_p50_ms","","285.7142857142857"
"1775342867","ttft_p50_ms","","299.99999999999994"
"1775342882","ttft_p50_ms","","250"
"1775342897","ttft_p50_ms","","237.50000000000003"
"1775342912","ttft_p50_ms","","312.5"
"1775342927","ttft_p50_ms","","350.00000000000006"
"1775342942","ttft_p50_ms","","333.33333333333337"
"1775342957","ttft_p50_ms","","375"
"1775342972","ttft_p50_ms","","NaN"
"1775342987","ttft_p50_ms","","NaN"
"1775343002","ttft_p50_ms","","NaN"
"1775343017","ttft_p50_ms","","NaN"
"1775343032","ttft_p50_ms","","NaN"
"1775343047","ttft_p50_ms","","NaN"
"1775343062","ttft_p50_ms","","NaN"
"1775343077","ttft_p50_ms","","NaN"
"1775342582","ttft_p95_ms","","855.3049999999998"
"1775342597","ttft_p95_ms","","819.4038888888886"
"1775342612","ttft_p95_ms","","10165.724244053492"
"1775342627","ttft_p95_ms","","11999.999999999989"
"1775342642","ttft_p95_ms","","11000.000000000005"
"1775342657","ttft_p95_ms","","837.4999999999998"
"1775342672","ttft_p95_ms","","906.25"
"1775342687","ttft_p95_ms","","762.4999999999995"
"1775342702","ttft_p95_ms","","762.4999999999995"
"1775342717","ttft_p95_ms","","525.0000000000001"
"1775342732","ttft_p95_ms","","475"
"1775342747","ttft_p95_ms","","662.5000000000001"
"1775342762","ttft_p95_ms","","699.9999999999999"
"1775342777","ttft_p95_ms","","704.1666666666666"
"1775342792","ttft_p95_ms","","687.4999999999999"
"1775342807","ttft_p95_ms","","599.9999999999995"
"1775342822","ttft_p95_ms","","537.4999999999997"
"1775342837","ttft_p95_ms","","525.0000000000001"
"1775342852","ttft_p95_ms","","650"
"1775342867","ttft_p95_ms","","674.9999999999997"
"1775342882","ttft_p95_ms","","599.9999999999995"
"1775342897","ttft_p95_ms","","472.50000000000006"
"1775342912","ttft_p95_ms","","668.7499999999999"
"1775342927","ttft_p95_ms","","687.4999999999999"
"1775342942","ttft_p95_ms","","700"
"1775342957","ttft_p95_ms","","487.5"
"1775342972","ttft_p95_ms","","NaN"
"1775342987","ttft_p95_ms","","NaN"
"1775343002","ttft_p95_ms","","NaN"
"1775343017","ttft_p95_ms","","NaN"
"1775343032","ttft_p95_ms","","NaN"
"1775343047","ttft_p95_ms","","NaN"
"1775343062","ttft_p95_ms","","NaN"
"1775343077","ttft_p95_ms","","NaN"
"1775342582","ttft_p99_ms","","971.0609999999998"
"1775342597","ttft_p99_ms","","963.8807777777777"
"1775342612","ttft_p99_ms","","18033.144848810705"
"1775342627","ttft_p99_ms","","18400.000000000007"
"1775342642","ttft_p99_ms","","18200.000000000004"
"1775342657","ttft_p99_ms","","967.5"
"1775342672","ttft_p99_ms","","981.2499999999999"
"1775342687","ttft_p99_ms","","952.4999999999998"
"1775342702","ttft_p99_ms","","952.4999999999998"
"1775342717","ttft_p99_ms","","705.0000000000001"
"1775342732","ttft_p99_ms","","495"
"1775342747","ttft_p99_ms","","732.4999999999999"
"1775342762","ttft_p99_ms","","740"
"1775342777","ttft_p99_ms","","740.8333333333334"
"1775342792","ttft_p99_ms","","737.4999999999999"
"1775342807","ttft_p99_ms","","720.0000000000002"
"1775342822","ttft_p99_ms","","707.5"
"1775342837","ttft_p99_ms","","705.0000000000001"
"1775342852","ttft_p99_ms","","730.0000000000001"
"1775342867","ttft_p99_ms","","735.0000000000001"
"1775342882","ttft_p99_ms","","720.0000000000002"
"1775342897","ttft_p99_ms","","494.5"
"1775342912","ttft_p99_ms","","733.75"
"1775342927","ttft_p99_ms","","737.4999999999999"
"1775342942","ttft_p99_ms","","740.0000000000001"
"1775342957","ttft_p99_ms","","497.50000000000006"
"1775342972","ttft_p99_ms","","NaN"
"1775342987","ttft_p99_ms","","NaN"
"1775343002","ttft_p99_ms","","NaN"
"1775343017","ttft_p99_ms","","NaN"
"1775343032","ttft_p99_ms","","NaN"
"1775343047","ttft_p99_ms","","NaN"
"1775343062","ttft_p99_ms","","NaN"
"1775343077","ttft_p99_ms","","NaN"
"1775342582","itl_p50_ms","","37.69185852611612"
"1775342597","itl_p50_ms","","37.63960915386156"
"1775342612","itl_p50_ms","","37.83984935184398"
"1775342627","itl_p50_ms","","37.76329882184934"
"1775342642","itl_p50_ms","","37.75980309660047"
"1775342657","itl_p50_ms","","39.27964661909616"
"1775342672","itl_p50_ms","","39.52202643171807"
"1775342687","itl_p50_ms","","39.73063973063974"
"1775342702","itl_p50_ms","","38.05607403950848"
"1775342717","itl_p50_ms","","37.981932264892656"
"1775342732","itl_p50_ms","","37.881504793969114"
"1775342747","itl_p50_ms","","37.87115001107911"
"1775342762","itl_p50_ms","","41.16540474855113"
"1775342777","itl_p50_ms","","52.2589947816534"
"1775342792","itl_p50_ms","","60.80105481583953"
"1775342807","itl_p50_ms","","61.63917525773196"
"1775342822","itl_p50_ms","","54.048358473824315"
"1775342837","itl_p50_ms","","42.20028947893791"
"1775342852","itl_p50_ms","","37.9118539908189"
"1775342867","itl_p50_ms","","37.856327342368886"
"1775342882","itl_p50_ms","","38.47684934683467"
"1775342897","itl_p50_ms","","44.21016102165464"
"1775342912","itl_p50_ms","","56.19214946863216"
"1775342927","itl_p50_ms","","54.613535502958584"
"1775342942","itl_p50_ms","","44.547058040468585"
"1775342957","itl_p50_ms","","37.543012543012544"
"1775342972","itl_p50_ms","","37.50000000000001"
"1775342987","itl_p50_ms","","37.50000000000001"
"1775343002","itl_p50_ms","","37.50000000000001"
"1775343017","itl_p50_ms","","37.50000000000001"
"1775343032","itl_p50_ms","","37.50000000000001"
"1775343047","itl_p50_ms","","37.50000000000001"
"1775343062","itl_p50_ms","","37.50000000000001"
"1775343077","itl_p50_ms","","37.50000000000001"
"1775342582","itl_p95_ms","","49.11453119962063"
"1775342597","itl_p95_ms","","49.015257392336956"
"1775342612","itl_p95_ms","","49.39571376850356"
"1775342627","itl_p95_ms","","49.25026776151375"
"1775342642","itl_p95_ms","","49.2436258835409"
"1775342657","itl_p95_ms","","66.89562289562288"
"1775342672","itl_p95_ms","","68.08082360172097"
"1775342687","itl_p95_ms","","69.24824150058616"
"1775342702","itl_p95_ms","","49.80654067506611"
"1775342717","itl_p95_ms","","49.66567130329604"
"1775342732","itl_p95_ms","","49.47485910854132"
"1775342747","itl_p95_ms","","49.4551850210503"
"1775342762","itl_p95_ms","","70.36350766155897"
"1775342777","itl_p95_ms","","73.14302389453447"
"1775342792","itl_p95_ms","","73.81354833131591"
"1775342807","itl_p95_ms","","73.9422680412371"
"1775342822","itl_p95_ms","","73.46098998605652"
"1775342837","itl_p95_ms","","71.63164183300535"
"1775342852","itl_p95_ms","","49.5325225825559"
"1775342867","itl_p95_ms","","49.42702195050088"
"1775342882","itl_p95_ms","","58.949771689497666"
"1775342897","itl_p95_ms","","71.96674798472635"
"1775342912","itl_p95_ms","","73.49974288652724"
"1775342927","itl_p95_ms","","73.24704142011834"
"1775342942","itl_p95_ms","","71.91043969245554"
"1775342957","itl_p95_ms","","48.83172383172383"
"1775342972","itl_p95_ms","","48.75"
"1775342987","itl_p95_ms","","48.75"
"1775343002","itl_p95_ms","","48.75"
"1775343017","itl_p95_ms","","48.75"
"1775343032","itl_p95_ms","","48.75"
"1775343047","itl_p95_ms","","48.75"
"1775343062","itl_p95_ms","","48.75"
"1775343077","itl_p95_ms","","48.75"
"1775342582","itl_p99_ms","","182.2867037052505"
