timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T07:56:00.786Z,0,21418,23034,93.0,28.82,49
2026-03-06T07:56:02.839Z,100,21418,23034,93.0,73.18,52
2026-03-06T07:56:04.898Z,100,21418,23034,93.0,71.75,53
2026-03-06T07:56:06.952Z,100,21418,23034,93.0,71.97,54
2026-03-06T07:56:09.006Z,100,21418,23034,93.0,71.81,54
2026-03-06T07:56:11.060Z,100,21418,23034,93.0,72.03,55
2026-03-06T07:56:13.115Z,100,21418,23034,93.0,71.95,56
2026-03-06T07:56:15.168Z,100,21418,23034,93.0,71.90,57
2026-03-06T07:56:17.222Z,100,21418,23034,93.0,42.33,57
2026-03-06T07:56:19.275Z,100,21418,23034,93.0,72.07,58
2026-03-06T07:56:21.327Z,100,21418,23034,93.0,72.05,58
2026-03-06T07:56:23.379Z,100,21418,23034,93.0,72.02,59
2026-03-06T07:56:25.434Z,100,21418,23034,93.0,72.04,60
2026-03-06T07:56:27.490Z,100,21418,23034,93.0,71.99,60
2026-03-06T07:56:29.548Z,100,21418,23034,93.0,71.94,61
2026-03-06T07:56:31.599Z,0,21418,23034,93.0,64.51,59
2026-03-06T07:56:33.658Z,100,21418,23034,93.0,72.10,61
2026-03-06T07:56:35.713Z,100,21418,23034,93.0,71.90,62
2026-03-06T07:56:37.764Z,100,21418,23034,93.0,72.04,63
2026-03-06T07:56:39.824Z,100,21418,23034,93.0,71.90,63
2026-03-06T07:56:41.876Z,100,21418,23034,93.0,71.95,64
2026-03-06T07:56:43.930Z,100,21418,23034,93.0,72.04,64
2026-03-06T07:56:45.983Z,100,21418,23034,93.0,71.94,65
2026-03-06T07:56:48.037Z,100,21418,23034,93.0,49.61,65
2026-03-06T07:56:50.092Z,100,21418,23034,93.0,72.12,66
2026-03-06T07:56:52.144Z,100,21418,23034,93.0,72.00,66
2026-03-06T07:56:54.194Z,100,21418,23034,93.0,71.97,66
2026-03-06T07:56:56.243Z,100,21418,23034,93.0,71.93,67
2026-03-06T07:56:58.294Z,100,21418,23034,93.0,72.09,67
2026-03-06T07:57:00.343Z,100,21418,23034,93.0,72.00,68
2026-03-06T07:57:02.393Z,0,21418,23034,93.0,57.27,66
2026-03-06T07:57:04.451Z,100,21418,23034,93.0,72.10,68
2026-03-06T07:57:06.500Z,100,21418,23034,93.0,71.94,69
2026-03-06T07:57:08.549Z,100,21418,23034,93.0,72.08,69
2026-03-06T07:57:10.598Z,100,21418,23034,93.0,72.18,70
2026-03-06T07:57:12.647Z,100,21418,23034,93.0,72.02,70
2026-03-06T07:57:14.701Z,100,21418,23034,93.0,71.91,70
2026-03-06T07:57:16.749Z,100,21418,23034,93.0,71.96,71
2026-03-06T07:57:18.799Z,100,21418,23034,93.0,48.21,71
2026-03-06T07:57:20.847Z,100,21418,23034,93.0,72.08,71
2026-03-06T07:57:22.896Z,100,21418,23034,93.0,72.08,72
2026-03-06T07:57:24.946Z,100,21418,23034,93.0,72.06,72
2026-03-06T07:57:26.994Z,100,21418,23034,93.0,72.07,73
2026-03-06T07:57:29.042Z,100,21418,23034,93.0,72.00,73
2026-03-06T07:57:31.092Z,100,21418,23034,93.0,72.00,73
