Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772786978,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786979,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786980,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786981,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786982,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786983,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786984,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786985,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786986,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786987,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786988,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786989,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786990,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786991,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786992,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772786993,4,POST,chat/long,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,13.105259999974805,13.90825099997528,13.105259999974805,14.711241999975755,0.0
1772786993,4,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,14,15.610026500326057,13.972765000289655,17.24728800036246,0.0
1772786993,4,,Aggregated,0.000000,0.000000,15,15,17,17,17,17,17,17,17,17,17,4,0,14,14.759138750150669,13.105259999974805,17.24728800036246,0.0
1772786994,4,POST,chat/long,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,13.105259999974805,13.90825099997528,13.105259999974805,14.711241999975755,0.0
1772786994,4,POST,chat/short,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,14,15.610026500326057,13.972765000289655,17.24728800036246,0.0
1772786994,4,,Aggregated,0.000000,0.000000,15,15,17,17,17,17,17,17,17,17,17,4,0,14,14.759138750150669,13.105259999974805,17.24728800036246,0.0
1772786995,4,POST,chat/long,0.000000,0.000000,15,15,15,15,15,15,15,15,15,15,15,2,0,13.105259999974805,13.90825099997528,13.105259999974805,14.711241999975755,0.0
1772786995,4,POST,chat/short,0.000000,0.000000,17,17,17,17,17,17,17,17,17,17,17,2,0,14,15.610026500326057,13.972765000289655,17.24728800036246,0.0
1772786995,4,,Aggregated,0.000000,0.000000,15,15,17,17,17,17,17,17,17,17,17,4,0,14,14.759138750150669,13.105259999974805,17.24728800036246,0.0
1772786996,4,POST,chat/long,0.000000,0.000000,15,15,15,15,15,15,15,15,15,15,15,2,0,13.105259999974805,13.90825099997528,13.105259999974805,14.711241999975755,0.0
1772786996,4,POST,chat/short,0.000000,0.000000,17,17,17,17,17,17,17,17,17,17,17,2,0,14,15.610026500326057,13.972765000289655,17.24728800036246,0.0
1772786996,4,,Aggregated,0.000000,0.000000,15,15,17,17,17,17,17,17,17,17,17,4,0,14,14.759138750150669,13.105259999974805,17.24728800036246,0.0
1772786997,4,POST,chat/long,0.000000,0.000000,15,15,15,15,15,15,15,15,15,15,15,2,0,13.105259999974805,13.90825099997528,13.105259999974805,14.711241999975755,0.0
1772786997,4,POST,chat/short,0.000000,0.000000,17,17,17,17,17,17,17,17,17,17,17,2,0,14,15.610026500326057,13.972765000289655,17.24728800036246,0.0
1772786997,4,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,14,14.759138750150669,13.105259999974805,17.24728800036246,0.0
