timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T08:48:00.720Z,0,21418,23034,93.0,32.68,69
2026-03-06T08:48:02.774Z,100,21418,23034,93.0,72.36,72
2026-03-06T08:48:04.842Z,100,21418,23034,93.0,71.83,72
2026-03-06T08:48:06.894Z,100,21418,23034,93.0,71.92,73
2026-03-06T08:48:08.945Z,100,21418,23034,93.0,72.04,74
2026-03-06T08:48:10.998Z,100,21418,23034,93.0,72.00,74
2026-03-06T08:48:13.050Z,100,21418,23034,93.0,71.94,75
2026-03-06T08:48:15.106Z,100,21418,23034,93.0,72.01,75
2026-03-06T08:48:17.159Z,100,21418,23034,93.0,49.75,75
2026-03-06T08:48:19.214Z,100,21418,23034,93.0,72.18,76
2026-03-06T08:48:21.266Z,100,21418,23034,93.0,71.96,76
2026-03-06T08:48:23.319Z,100,21418,23034,93.0,71.95,77
2026-03-06T08:48:25.373Z,100,21418,23034,93.0,71.99,77
2026-03-06T08:48:27.427Z,100,21418,23034,93.0,72.04,77
2026-03-06T08:48:29.488Z,100,21418,23034,93.0,72.06,78
2026-03-06T08:48:31.541Z,0,21418,23034,93.0,61.64,76
2026-03-06T08:48:33.595Z,100,21418,23034,93.0,73.05,78
2026-03-06T08:48:35.648Z,100,21418,23034,93.0,71.97,78
2026-03-06T08:48:37.705Z,100,21418,23034,93.0,71.76,79
2026-03-06T08:48:39.758Z,100,21418,23034,93.0,71.84,79
2026-03-06T08:48:41.812Z,100,21418,23034,93.0,72.00,79
2026-03-06T08:48:43.865Z,100,21418,23034,93.0,72.06,80
2026-03-06T08:48:45.920Z,100,21418,23034,93.0,71.91,80
2026-03-06T08:48:47.972Z,100,21418,23034,93.0,45.65,79
2026-03-06T08:48:50.033Z,100,21418,23034,93.0,71.99,80
2026-03-06T08:48:52.088Z,100,21418,23034,93.0,71.91,80
2026-03-06T08:48:54.139Z,100,21418,23034,93.0,72.06,80
2026-03-06T08:48:56.192Z,100,21418,23034,93.0,72.08,80
2026-03-06T08:48:58.245Z,100,21418,23034,93.0,72.06,79
2026-03-06T08:49:00.298Z,100,21418,23034,93.0,72.04,79
2026-03-06T08:49:02.352Z,4,21418,23034,93.0,68.48,78
2026-03-06T08:49:04.413Z,100,21418,23034,93.0,64.27,78
2026-03-06T08:49:06.466Z,100,21418,23034,93.0,71.97,78
2026-03-06T08:49:08.522Z,100,21418,23034,93.0,71.90,78
2026-03-06T08:49:10.574Z,100,21418,23034,93.0,71.96,78
2026-03-06T08:49:12.628Z,100,21418,23034,93.0,71.94,78
2026-03-06T08:49:14.687Z,100,21418,23034,93.0,71.80,77
2026-03-06T08:49:16.740Z,100,21418,23034,93.0,71.88,77
2026-03-06T08:49:18.790Z,0,21418,23034,93.0,51.83,75
2026-03-06T08:49:20.843Z,100,21418,23034,93.0,71.88,77
2026-03-06T08:49:22.895Z,100,21418,23034,93.0,72.00,76
2026-03-06T08:49:24.955Z,100,21418,23034,93.0,71.95,76
2026-03-06T08:49:27.009Z,100,21418,23034,93.0,71.94,76
2026-03-06T08:49:29.063Z,100,21418,23034,93.0,71.92,76
2026-03-06T08:49:31.118Z,100,21418,23034,93.0,71.96,76
