timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T08:34:05.410Z,0.0,0.0,0.00,,
2026-03-06T08:34:07.464Z,1.0,0.0,0.57,93.5,9.7
2026-03-06T08:34:09.515Z,1.0,0.0,0.65,0.0,18.0
2026-03-06T08:34:11.580Z,1.0,0.0,0.73,0.0,17.4
2026-03-06T08:34:13.631Z,1.0,0.0,0.85,0.0,18.0
2026-03-06T08:34:15.694Z,1.0,0.0,0.93,0.0,17.5
2026-03-06T08:34:17.746Z,1.0,0.0,1.01,0.0,18.0
2026-03-06T08:34:19.799Z,1.0,0.0,1.09,0.0,17.5
2026-03-06T08:34:21.860Z,1.0,0.0,0.16,19.9,12.1
2026-03-06T08:34:23.913Z,1.0,0.0,0.24,0.0,18.0
2026-03-06T08:34:25.969Z,1.0,0.0,0.32,0.0,17.5
2026-03-06T08:34:28.020Z,1.0,0.0,0.41,0.0,17.6
2026-03-06T08:34:30.071Z,1.0,0.0,0.53,0.0,18.0
2026-03-06T08:34:32.125Z,1.0,0.0,0.61,0.0,17.5
2026-03-06T08:34:34.178Z,1.0,0.0,0.69,0.0,18.0
2026-03-06T08:34:36.230Z,0.0,0.0,0.00,0.0,14.1
2026-03-06T08:34:38.281Z,1.0,0.0,0.12,6.8,9.7
2026-03-06T08:34:40.338Z,1.0,0.0,0.20,0.0,17.5
2026-03-06T08:34:42.397Z,1.0,0.0,0.28,0.0,18.0
2026-03-06T08:34:44.450Z,1.0,0.0,0.36,0.0,17.5
2026-03-06T08:34:46.514Z,1.0,0.0,0.49,0.0,17.9
2026-03-06T08:34:48.567Z,1.0,0.0,0.57,0.0,17.5
2026-03-06T08:34:50.618Z,1.0,0.0,0.65,0.0,17.6
2026-03-06T08:34:52.674Z,0.0,0.0,0.00,0.0,8.8
2026-03-06T08:34:54.726Z,1.0,0.0,0.12,5.8,14.6
2026-03-06T08:34:56.784Z,1.0,0.0,0.20,0.0,18.0
2026-03-06T08:34:58.840Z,1.0,0.0,0.32,0.0,17.5
2026-03-06T08:35:00.888Z,1.0,0.0,0.41,0.0,17.6
2026-03-06T08:35:02.939Z,1.0,0.0,0.49,0.0,18.0
2026-03-06T08:35:04.991Z,1.0,0.0,0.57,0.0,17.5
2026-03-06T08:35:07.046Z,1.0,0.0,0.69,0.0,17.5
2026-03-06T08:35:09.105Z,1.0,0.0,0.12,7.8,13.6
2026-03-06T08:35:11.156Z,1.0,0.0,0.20,0.0,17.6
2026-03-06T08:35:13.210Z,1.0,0.0,0.28,0.0,17.5
2026-03-06T08:35:15.262Z,1.0,0.0,0.41,0.0,18.0
2026-03-06T08:35:17.312Z,1.0,0.0,0.49,0.0,17.6
2026-03-06T08:35:19.365Z,1.0,0.0,0.57,0.0,17.5
2026-03-06T08:35:21.426Z,0.0,0.0,0.00,0.0,17.5
2026-03-06T08:35:23.475Z,1.0,0.0,0.57,102.0,5.9
2026-03-06T08:35:25.529Z,1.0,0.0,0.69,0.0,17.5
2026-03-06T08:35:27.580Z,1.0,0.0,0.77,0.0,17.5
2026-03-06T08:35:29.630Z,1.0,0.0,0.85,0.0,17.6
2026-03-06T08:35:31.688Z,1.0,0.0,0.93,0.0,18.0
2026-03-06T08:35:33.737Z,1.0,0.0,1.05,0.0,17.6
2026-03-06T08:35:35.791Z,1.0,0.0,1.13,0.0,18.0
