Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,5,0,7.028094998531742,8.663965599407675,7.028094998531742,14.084254999033874,0.0,0.06382276774996548,0.0,7,8,8,14,14,14,14,14,14,14,14
POST,chat/medium,8,0,7,8.311302749689276,6.170549000671599,15.831804999834276,0.0,0.10211642839994475,0.0,8,8,8,8,16,16,16,16,16,16,16
POST,chat/short,7,0,8,8.869925285450465,6.538838999404106,12.285982998946565,0.0,0.08935187484995166,0.0,8,9,12,12,12,12,12,12,12,12,12
,Aggregated,20,0,7,8.594986349635292,6.170549000671599,15.831804999834276,0.0,0.2552910709998619,0.0,8,8,9,12,14,16,16,16,16,16,16
