timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T08:55:46.831Z,0,21418,23034,93.0,33.63,72
2026-03-06T08:55:48.883Z,100,21418,23034,93.0,71.67,73
2026-03-06T08:55:50.935Z,100,21418,23034,93.0,72.10,74
2026-03-06T08:55:52.990Z,100,21418,23034,93.0,72.02,74
2026-03-06T08:55:55.053Z,100,21418,23034,93.0,72.03,74
2026-03-06T08:55:57.109Z,100,21418,23034,93.0,72.02,75
2026-03-06T08:55:59.163Z,100,21418,23034,93.0,71.95,75
2026-03-06T08:56:01.216Z,100,21418,23034,93.0,72.01,75
2026-03-06T08:56:03.269Z,96,21418,23034,93.0,44.71,75
2026-03-06T08:56:05.322Z,100,21418,23034,93.0,71.94,76
2026-03-06T08:56:07.374Z,100,21418,23034,93.0,72.03,76
2026-03-06T08:56:09.434Z,100,21418,23034,93.0,71.98,77
2026-03-06T08:56:11.487Z,100,21418,23034,93.0,72.00,77
2026-03-06T08:56:13.541Z,100,21418,23034,93.0,71.95,77
2026-03-06T08:56:15.595Z,100,21418,23034,93.0,71.82,78
2026-03-06T08:56:17.651Z,100,21418,23034,93.0,72.06,78
2026-03-06T08:56:19.710Z,100,21418,23034,93.0,67.07,78
2026-03-06T08:56:21.761Z,100,21418,23034,93.0,71.82,78
2026-03-06T08:56:23.813Z,100,21418,23034,93.0,71.94,78
2026-03-06T08:56:25.866Z,100,21418,23034,93.0,71.88,78
2026-03-06T08:56:27.920Z,100,21418,23034,93.0,71.94,78
2026-03-06T08:56:29.983Z,100,21418,23034,93.0,71.98,78
2026-03-06T08:56:32.038Z,100,21418,23034,93.0,71.95,78
2026-03-06T08:56:34.094Z,100,21418,23034,93.0,71.93,78
2026-03-06T08:56:36.147Z,100,21418,23034,93.0,72.71,78
2026-03-06T08:56:38.200Z,100,21418,23034,93.0,72.01,78
2026-03-06T08:56:40.252Z,100,21418,23034,93.0,71.97,78
2026-03-06T08:56:42.308Z,100,21418,23034,93.0,72.00,78
2026-03-06T08:56:44.369Z,100,21418,23034,93.0,72.03,78
2026-03-06T08:56:46.422Z,100,21418,23034,93.0,72.04,78
2026-03-06T08:56:48.475Z,100,21418,23034,93.0,71.99,77
2026-03-06T08:56:50.529Z,100,21418,23034,93.0,71.53,77
2026-03-06T08:56:52.585Z,100,21418,23034,93.0,72.05,77
2026-03-06T08:56:54.645Z,100,21418,23034,93.0,71.91,77
2026-03-06T08:56:56.702Z,100,21418,23034,93.0,71.90,77
2026-03-06T08:56:58.757Z,100,21418,23034,93.0,71.81,77
2026-03-06T08:57:00.810Z,100,21418,23034,93.0,71.94,77
2026-03-06T08:57:02.863Z,100,21418,23034,93.0,72.06,76
2026-03-06T08:57:04.922Z,100,21418,23034,93.0,72.02,76
2026-03-06T08:57:06.976Z,100,21418,23034,93.0,71.85,76
2026-03-06T08:57:09.028Z,100,21418,23034,93.0,72.01,76
2026-03-06T08:57:11.080Z,100,21418,23034,93.0,72.10,76
2026-03-06T08:57:13.134Z,100,21418,23034,93.0,72.11,76
2026-03-06T08:57:15.184Z,100,21418,23034,93.0,71.96,76
2026-03-06T08:57:17.234Z,100,21418,23034,93.0,72.06,76
