Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,1,0,8.99263199971756,8.99263199971756,8.99263199971756,8.99263199971756,0.0,0.013169906782595062,0.0,9,9,9,9,9,9,9,9,9,9,9
POST,chat/medium,2,0,7.0614950000162935,19.300854499761044,7.0614950000162935,31.540213999505795,0.0,0.026339813565190124,0.0,32,32,32,32,32,32,32,32,32,32,32
POST,chat/short,2,0,7,7.650600000033592,6.825942999967083,8.4752570001001,0.0,0.026339813565190124,0.0,8,8,8,8,8,8,8,8,8,8,8
,Aggregated,5,0,8,12.579108199861366,6.825942999967083,31.540213999505795,0.0,0.06584953391297531,0.0,8,9,9,32,32,32,32,32,32,32,32
