Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,74,0,16,17.079116905193047,8.491969012538902,35.09330599626992,0.0,0.14275130705901865,0.0,16,20,21,22,24,27,33,35,35,35,35
POST,chat/medium,8,0,8,8.7526714996784,6.832548999227583,10.130249007488601,0.0,0.015432573736110122,0.0,9,9,10,10,10,10,10,10,10,10,10
POST,chat/short,1,0,10.394279001047835,10.394279001047835,10.394279001047835,10.394279001047835,0.0,0.0019290717170137653,0.0,10,10,10,10,10,10,10,10,10,10,10
,Aggregated,83,0,16,16.196027734732052,6.832548999227583,35.09330599626992,0.0,0.16011295251214253,0.0,16,19,20,21,24,24,33,35,35,35,35
