timestamp,category,approx_chars,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
85251.141944893,long,5792,423,452.48851701035164,127.85016049523215,54405.25624599832,99.01885049475823,591.9279414982885,stop,True,
85254.885080881,long,2192,439,326.2924590089824,140.3035570411001,61779.250443010824,118.4259134970489,600.6721531970834,stop,True,
85258.647888848,long,9464,404,833.7347299966495,146.74497994292548,59971.96164699562,134.43567800277378,602.7850870008116,stop,True,
85264.261824068,medium,707,463,308.6918109911494,155.53444327491243,72165.60460400069,153.60175549722044,605.222538828093,stop,True,
85294.286933144,long,4289,530,748.7268980039516,173.34587174856821,92448.69305299653,168.12974400818348,417.4748427642064,stop,True,
85262.642977183,long,11700,827,707.7522519975901,167.94119911621686,139427.18272199272,165.3993184954743,607.6001987494237,stop,True,
85283.030486734,long,11213,691,1057.700448000105,178.25832424201982,124055.94417499378,170.2477579965489,609.8853504058208,stop,True,
85266.150569685,long,10488,843,737.891419994412,171.19490571376812,144884.00203098718,167.42540350242052,607.0882166194499,stop,True,
85253.007278324,long,4586,1038,414.14802899817005,163.08642354870298,169534.76924900315,165.74333400058094,602.3638404399392,stop,True,
85318.620906095,medium,674,570,659.1950659931172,185.60751753076948,106269.87254100095,179.6664029970998,605.1742172765087,stop,True,
85249.254433066,long,6120,1178,470.0433440011693,162.8261300322826,192116.3983919978,166.8241930019576,598.7885293475119,stop,True,
85245.499725938,long,9695,1309,582.0494340005098,161.34353618501382,211619.39476399857,168.3960940063116,593.165040070308,stop,True,
85247.379553227,long,1340,1308,209.95181999751367,163.60370953099127,214040.0001770031,169.7671040019486,591.9722015352457,stop,True,
85239.872557211,long,3506,1463,260.75986500654835,156.80877861012476,229515.19419300894,166.92781850724714,588.4962660066965,stop,True,
85422.543937923,medium,330,289,798.3758129994385,200.7077697152858,58602.21349100175,195.93256100051804,472.79343117770605,stop,True,
85292.408246025,long,9150,1183,836.6782589873765,188.3000940702212,223407.38944998884,188.91939149762038,574.5818860128937,stop,True,
85290.532663738,long,10277,1228,975.5944139906205,188.09673520375387,231770.2885089966,189.33437200030312,581.8213722683141,stop,True,
85256.767318569,long,1382,1539,272.19148400763515,177.61295211118755,273440.9118310141,185.47328749264125,580.7023979685632,stop,True,
85275.520907781,long,9864,1413,807.6813130028313,186.2179417563703,263747.4150729977,188.35206150106387,592.8131699070226,stop,True,
85316.665325694,medium,453,1172,666.0116949933581,190.64456477370217,223910.79704499862,190.57101200451143,474.8818036998266,stop,True,
85277.40012484,long,3621,1472,478.28809400380123,186.57130489938342,274924.6776009968,188.07378099882044,587.850173002516,stop,True,
85305.548492859,long,9525,1354,1012.4251020024531,188.96964814338008,256688.3590399957,188.95013199653476,468.42104019713594,stop,True,
85296.159435853,long,13080,1432,1293.6949959985213,187.59156964011083,269737.2311509971,188.0493119970197,469.48466629401105,stop,True,
85281.149935996,long,1150,1537,431.896517999121,187.06255258984092,287759.97729599476,187.31350649613887,580.8562298436312,stop,True,
85271.772670402,long,2508,1632,329.40885800053366,184.4109412667015,301103.6540639907,186.28563100355677,567.578650594806,stop,True,
85386.736710006,long,5112,972,986.9251150084892,194.23604560349662,189590.1253960037,192.29721199371852,469.1689787025096,stop,True,
85269.911276063,long,12107,1701,780.1582240062999,182.98205978764386,311849.65986300085,185.57159199554008,557.1196870865241,stop,True,
85279.273813878,medium,202,1868,449.4842959975358,180.80152387895518,338005.92937800684,182.26575199514627,531.9333981996166,stop,True,
85273.644313122,long,2235,1908,395.5096620047698,180.06175117409438,343773.26915100275,181.68770300690085,537.7079638690341,stop,True,
85288.655937248,long,3621,1891,568.0427659972338,179.37463313704092,339586.09939500457,181.38145699776942,466.9376543808899,stop,True,
85407.088707579,long,8284,1284,1069.4401260116138,177.79857838658708,229185.01619600283,187.40497301041614,388.19015861343405,stop,True,
85457.120442262,long,1087,1188,804.2682819941547,167.04056236562965,199081.41580999654,165.18882400123402,203.89002205309225,stop,True,
85402.070642865,long,1940,1673,801.4603920018999,165.8974389742784,278181.9783569954,169.2780580051476,206.35592540114882,stop,True,
85441.371628828,long,2179,1642,799.4802019966301,156.94751937599187,258350.3594979993,151.4191649912391,204.3985499971313,stop,True,
85424.892047586,long,1004,1729,802.4120529880747,158.9872797280131,275532.4314229947,153.16746000462444,204.38232359985705,stop,True,
85237.994190813,long,9348,3022,397.1558310004184,153.32343415193685,463587.2504040017,155.93568500480615,499.62721159682053,stop,True,
85469.388730034,long,6354,1545,957.1957870066399,151.6782359650217,235148.39211700018,147.39708050183253,202.4144369996793,stop,True,
