Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,1,0,8.446854999874631,8.446854999874631,8.446854999874631,8.446854999874631,0.0,0.013152461978420776,0.0,8,8,8,8,8,8,8,8,8,8,8
POST,chat/medium,2,0,7.171734000166907,18.28986650002662,7.171734000166907,29.40799899988633,0.0,0.02630492395684155,0.0,29,29,29,29,29,29,29,29,29,29,29
POST,chat/short,2,0,7.233338999867556,7.297217499854014,7.233338999867556,7.361095999840472,0.0,0.02630492395684155,0.0,7,7,7,7,7,7,7,7,7,7,7
,Aggregated,5,0,7.171734000166907,11.92420459992718,7.171734000166907,29.40799899988633,0.0,0.06576230989210388,0.0,7,8,8,29,29,29,29,29,29,29,29
