timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T08:08:11.262Z,0.0,0.0,0.00,,
2026-03-06T08:08:13.319Z,1.0,0.0,0.06,18.0,9.7
2026-03-06T08:08:15.374Z,1.0,0.0,0.09,0.0,18.0
2026-03-06T08:08:17.426Z,1.0,0.0,0.14,0.0,17.5
2026-03-06T08:08:19.480Z,1.0,0.0,0.17,0.0,17.5
2026-03-06T08:08:21.538Z,1.0,0.0,0.20,0.0,18.0
2026-03-06T08:08:23.589Z,1.0,0.0,0.23,0.0,17.6
2026-03-06T08:08:25.642Z,1.0,0.0,0.28,0.0,17.5
2026-03-06T08:08:27.699Z,0.0,0.0,0.00,0.0,8.7
2026-03-06T08:08:29.750Z,1.0,0.0,0.05,7.3,15.6
2026-03-06T08:08:31.810Z,1.0,0.0,0.09,0.0,17.5
2026-03-06T08:08:33.867Z,1.0,0.0,0.12,0.0,17.5
2026-03-06T08:08:35.921Z,1.0,0.0,0.16,0.0,18.0
2026-03-06T08:08:37.973Z,1.0,0.0,0.19,0.0,17.5
2026-03-06T08:08:40.027Z,1.0,0.0,0.23,0.0,17.5
2026-03-06T08:08:42.080Z,1.0,0.0,0.27,0.0,18.0
2026-03-06T08:08:44.132Z,1.0,0.0,0.06,20.0,12.2
2026-03-06T08:08:46.186Z,1.0,0.0,0.09,0.0,17.5
2026-03-06T08:08:48.242Z,1.0,0.0,0.14,0.0,18.0
2026-03-06T08:08:50.298Z,1.0,0.0,0.17,0.0,17.5
2026-03-06T08:08:52.352Z,1.0,0.0,0.20,0.0,17.5
2026-03-06T08:08:54.406Z,1.0,0.0,0.25,0.0,18.0
2026-03-06T08:08:56.470Z,1.0,0.0,0.28,0.0,17.4
2026-03-06T08:08:58.527Z,1.0,0.0,0.03,5.8,13.1
2026-03-06T08:09:00.584Z,1.0,0.0,0.06,0.0,17.5
2026-03-06T08:09:02.636Z,1.0,0.0,0.09,0.0,18.0
2026-03-06T08:09:04.690Z,1.0,0.0,0.14,0.0,17.5
2026-03-06T08:09:06.754Z,1.0,0.0,0.17,0.0,17.4
2026-03-06T08:09:08.808Z,1.0,0.0,0.20,0.0,18.0
2026-03-06T08:09:10.860Z,1.0,0.0,0.23,0.0,17.5
2026-03-06T08:09:12.912Z,0.0,0.0,0.00,0.0,14.6
2026-03-06T08:09:14.965Z,1.0,0.0,0.17,68.1,11.2
2026-03-06T08:09:17.028Z,1.0,0.0,0.20,0.0,17.5
2026-03-06T08:09:19.081Z,1.0,0.0,0.23,0.0,17.5
2026-03-06T08:09:21.134Z,1.0,0.0,0.27,0.0,18.0
2026-03-06T08:09:23.188Z,1.0,0.0,0.31,0.0,17.5
2026-03-06T08:09:25.243Z,1.0,0.0,0.34,0.0,17.5
2026-03-06T08:09:27.294Z,1.0,0.0,0.37,0.0,18.0
2026-03-06T08:09:29.346Z,1.0,0.0,0.05,18.0,11.7
2026-03-06T08:09:31.412Z,1.0,0.0,0.09,0.0,17.9
2026-03-06T08:09:33.466Z,1.0,0.0,0.12,0.0,17.5
2026-03-06T08:09:35.522Z,1.0,0.0,0.16,0.0,18.0
2026-03-06T08:09:37.576Z,1.0,0.0,0.19,0.0,17.5
2026-03-06T08:09:39.630Z,1.0,0.0,0.23,0.0,17.5
2026-03-06T08:09:41.697Z,1.0,0.0,0.27,0.0,17.9
