timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T08:11:25.225Z,0.0,0.0,0.00,,
2026-03-06T08:11:27.273Z,32.0,0.0,1.62,774.1,230.9
2026-03-06T08:11:29.337Z,32.0,0.0,2.62,0.0,511.5
2026-03-06T08:11:31.399Z,32.0,0.0,3.62,0.0,496.9
2026-03-06T08:11:33.454Z,32.0,0.0,4.65,0.0,513.9
2026-03-06T08:11:35.507Z,32.0,0.0,5.65,0.0,498.6
2026-03-06T08:11:37.561Z,32.0,0.0,6.65,0.0,498.6
2026-03-06T08:11:39.616Z,32.0,0.0,7.65,0.0,498.1
2026-03-06T08:11:41.679Z,32.0,0.0,8.65,0.0,496.5
2026-03-06T08:11:43.737Z,14.0,0.0,0.75,270.2,259.5
2026-03-06T08:11:45.793Z,32.0,0.0,2.36,557.5,440.7
2026-03-06T08:11:47.845Z,32.0,0.0,3.39,0.0,514.6
2026-03-06T08:11:49.901Z,32.0,0.0,4.39,0.0,497.7
2026-03-06T08:11:51.966Z,32.0,0.0,5.38,0.0,496.2
2026-03-06T08:11:54.023Z,32.0,0.0,6.38,0.0,513.3
2026-03-06T08:11:56.080Z,32.0,0.0,7.38,0.0,497.7
2026-03-06T08:11:58.138Z,32.0,0.0,8.38,0.0,482.1
2026-03-06T08:12:00.194Z,18.0,0.0,5.35,0.0,475.4
2026-03-06T08:12:02.246Z,32.0,0.0,1.73,597.8,263.1
2026-03-06T08:12:04.300Z,32.0,0.0,2.73,18.0,498.5
2026-03-06T08:12:06.358Z,32.0,0.0,3.78,0.0,513.3
2026-03-06T08:12:08.407Z,32.0,0.0,4.78,0.0,499.5
2026-03-06T08:12:10.458Z,32.0,0.0,5.77,0.0,499.3
2026-03-06T08:12:12.509Z,32.0,0.0,6.77,0.0,499.3
2026-03-06T08:12:14.561Z,32.0,0.0,7.77,0.0,498.9
2026-03-06T08:12:16.621Z,32.0,0.0,8.77,0.0,497.1
2026-03-06T08:12:18.671Z,11.0,0.0,0.50,180.5,294.2
2026-03-06T08:12:20.729Z,32.0,0.0,2.65,776.0,447.0
2026-03-06T08:12:22.781Z,32.0,0.0,3.65,0.0,499.1
2026-03-06T08:12:24.832Z,32.0,0.0,4.65,0.0,499.3
2026-03-06T08:12:26.885Z,32.0,0.0,5.65,0.0,498.7
2026-03-06T08:12:28.935Z,32.0,0.0,6.65,0.0,499.3
2026-03-06T08:12:30.987Z,32.0,0.0,7.65,0.0,499.1
2026-03-06T08:12:33.039Z,32.0,0.0,8.65,0.0,499.2
2026-03-06T08:12:35.090Z,23.0,0.0,6.79,0.0,456.7
2026-03-06T08:12:37.142Z,32.0,0.0,2.15,934.4,268.1
2026-03-06T08:12:39.194Z,32.0,0.0,3.15,121.3,499.0
2026-03-06T08:12:41.250Z,32.0,0.0,4.15,0.0,498.0
2026-03-06T08:12:43.305Z,32.0,0.0,5.18,0.0,513.9
2026-03-06T08:12:45.357Z,32.0,0.0,6.18,0.0,498.9
2026-03-06T08:12:47.410Z,32.0,0.0,7.18,0.0,498.9
2026-03-06T08:12:49.464Z,32.0,0.0,8.15,0.0,482.9
2026-03-06T08:12:51.528Z,31.0,0.0,8.58,0.0,486.4
2026-03-06T08:12:53.585Z,9.0,0.0,0.64,232.4,326.2
2026-03-06T08:12:55.640Z,32.0,0.0,2.50,804.3,398.0
