Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,1,0,7.614019999891752,7.614019999891752,7.614019999891752,7.614019999891752,0.0,0.01300349122464062,0.0,8,8,8,8,8,8,8,8,8,8,8
POST,chat/medium,2,0,7.06641499982652,7.74372299974857,7.06641499982652,8.42103099967062,0.0,0.02600698244928124,0.0,8,8,8,8,8,8,8,8,8,8,8
POST,chat/short,2,0,7.188663999841083,18.191835999914474,7.188663999841083,29.195007999987865,0.0,0.02600698244928124,0.0,29,29,29,29,29,29,29,29,29,29,29
,Aggregated,5,0,8,11.897027599843568,7.06641499982652,29.195007999987865,0.0,0.0650174561232031,0.0,8,8,8,29,29,29,29,29,29,29,29
