timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T09:40:49.066Z,0,20480,23034,88.9,33.67,72
2026-03-06T09:40:51.123Z,100,20482,23034,88.9,72.27,74
2026-03-06T09:40:53.176Z,100,20482,23034,88.9,71.87,74
2026-03-06T09:40:55.231Z,100,20482,23034,88.9,72.00,74
2026-03-06T09:40:57.284Z,100,20482,23034,88.9,71.93,74
2026-03-06T09:40:59.341Z,100,20482,23034,88.9,72.07,75
2026-03-06T09:41:01.395Z,100,20482,23034,88.9,72.03,75
2026-03-06T09:41:03.448Z,100,20482,23034,88.9,72.02,75
2026-03-06T09:41:05.502Z,17,20482,23034,88.9,51.69,75
2026-03-06T09:41:07.561Z,100,20482,23034,88.9,72.09,75
2026-03-06T09:41:09.621Z,100,20482,23034,88.9,71.94,76
2026-03-06T09:41:11.677Z,100,20482,23034,88.9,72.01,76
2026-03-06T09:41:13.735Z,100,20482,23034,88.9,71.96,77
2026-03-06T09:41:15.788Z,100,20482,23034,88.9,72.06,77
2026-03-06T09:41:17.840Z,100,20482,23034,88.9,71.96,77
2026-03-06T09:41:19.905Z,100,20482,23034,88.9,71.99,77
2026-03-06T09:41:21.959Z,100,20482,23034,88.9,72.63,77
2026-03-06T09:41:24.015Z,100,20482,23034,88.9,71.80,77
2026-03-06T09:41:26.068Z,100,20482,23034,88.9,71.79,77
2026-03-06T09:41:28.125Z,100,20482,23034,88.9,71.95,78
2026-03-06T09:41:30.179Z,100,20482,23034,88.9,71.95,78
2026-03-06T09:41:32.234Z,100,20482,23034,88.9,72.01,78
2026-03-06T09:41:34.288Z,100,20482,23034,88.9,71.98,78
2026-03-06T09:41:36.342Z,100,20482,23034,88.9,72.20,78
2026-03-06T09:41:38.398Z,100,20482,23034,88.9,70.95,78
2026-03-06T09:41:40.454Z,100,20482,23034,88.9,71.84,78
2026-03-06T09:41:42.509Z,100,20482,23034,88.9,71.87,78
2026-03-06T09:41:44.569Z,100,20482,23034,88.9,71.88,78
2026-03-06T09:41:46.624Z,100,20482,23034,88.9,71.90,78
2026-03-06T09:41:48.684Z,100,20482,23034,88.9,71.94,78
2026-03-06T09:41:50.738Z,100,20482,23034,88.9,72.02,78
2026-03-06T09:41:52.791Z,100,20482,23034,88.9,72.11,78
2026-03-06T09:41:54.848Z,100,20482,23034,88.9,72.27,78
2026-03-06T09:41:56.902Z,100,20482,23034,88.9,72.06,77
2026-03-06T09:41:58.956Z,100,20482,23034,88.9,72.04,77
2026-03-06T09:42:01.011Z,100,20482,23034,88.9,71.99,77
2026-03-06T09:42:03.067Z,100,20482,23034,88.9,71.85,77
2026-03-06T09:42:05.127Z,100,20482,23034,88.9,71.96,77
2026-03-06T09:42:07.180Z,100,20482,23034,88.9,71.95,77
2026-03-06T09:42:09.235Z,100,20482,23034,88.9,72.05,77
2026-03-06T09:42:11.289Z,100,20482,23034,88.9,71.68,76
2026-03-06T09:42:13.345Z,100,20482,23034,88.9,72.03,76
2026-03-06T09:42:15.400Z,100,20482,23034,88.9,71.96,76
2026-03-06T09:42:17.454Z,100,20482,23034,88.9,71.88,76
2026-03-06T09:42:19.518Z,100,20482,23034,88.9,71.85,76
