Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,2,0,13,20.13817499982906,12.824417000047106,27.451932999611017,0.0,0.018411382591257866,0.0,27,27,27,27,27,27,27,27,27,27,27
POST,chat/medium,3,0,12,16.669232333394273,11.123774999759917,27.051471000049787,0.0,0.0276170738868868,0.0,12,12,27,27,27,27,27,27,27,27,27
POST,chat/short,2,0,26,38.1927150001502,25.76870000029885,50.61673000000155,0.0,0.018411382591257866,0.0,51,51,51,51,51,51,51,51,51,51,51
,Aggregated,7,0,26,23.809925285734476,11.123774999759917,50.61673000000155,0.0,0.06443983906940252,0.0,26,27,27,27,51,51,51,51,51,51,51
