Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,1,0,7.872636999309179,7.872636999309179,7.872636999309179,7.872636999309179,0.0,0.01290726398016485,0.0,8,8,8,8,8,8,8,8,8,8,8
POST,chat/medium,4,0,7,13.138355749788388,6.903616999807127,30.605865999859816,0.0,0.0516290559206594,0.0,8,8,31,31,31,31,31,31,31,31,31
,Aggregated,5,0,8,12.085211999692547,6.903616999807127,30.605865999859816,0.0,0.06453631990082426,0.0,8,8,8,31,31,31,31,31,31,31,31
