timestamp,category,input_tokens,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
5827.269914806,short,12,256,72.4593940003615,57.645305788234204,14772.012370000084,57.53179699968314,58.59330610037432,length,True,
5827.267601381,short,13,256,158.61158600000635,57.54060054902106,14831.464726000377,57.54795000029844,58.52760074007165,length,True,
5827.268808237,long,148,256,157.53574600057618,57.54126572549057,14830.55850600067,57.548145000509976,58.445213319901086,length,True,
5827.27084515,short,13,256,155.5844149997938,57.54177191372625,14828.736252999988,57.54451000029803,58.52001098013716,length,True,
5842.761138251,medium,56,256,74.97360499928618,57.27359588627758,14679.74055600007,57.240467999690736,58.89348755974425,length,True,
5843.116776715,short,12,256,172.03805200006173,57.29005431372463,14781.001901999844,57.2908379999717,58.600786520073605,length,True,
5843.44778293,short,10,256,127.12783999995736,57.28956863137022,14735.967840999365,57.242181000219716,58.59356308004863,length,True,
5843.483252643,medium,59,256,156.17254300013883,57.25755812156921,14756.849864000287,57.24355300026218,58.19202023998514,length,True,
5858.872587428,medium,53,256,67.83268300023337,57.35248853725352,14692.717259999881,57.298278999951435,58.24234567971871,length,True,
5858.885681648,long,148,256,173.85694699987653,57.334715588234864,14794.209421999767,57.30255100024806,58.25584779968267,length,True,
5859.342985929,short,13,256,174.70047999995586,57.33221298431482,14794.414791000236,57.307846000185236,58.14065293954627,length,True,
5859.438324934,medium,58,256,143.3008849999169,57.30208296078547,14755.332040000212,57.30801500067173,58.11278956005481,length,True,
5874.811248133,short,11,236,184.82731099993543,57.761353680851904,13758.745426000132,57.35367800025415,59.1720708201683,stop,True,
5874.357273816,medium,59,256,68.18260699947132,57.49375026666801,14729.088924999814,57.34074799966038,59.449075599986834,length,True,
5875.146728672,long,131,256,165.2918170002522,57.41325201960731,14805.671082000117,57.33784900075989,59.02378539980418,length,True,
5875.376890471,short,11,256,168.7479380007062,57.39816458823471,14805.279908000557,57.366433999959554,58.890332900082285,length,True,
5889.788655145,medium,60,256,164.0380250000817,57.31236903921658,14778.692130000309,57.258834000094794,59.26075047997074,length,True,
5890.087704323,short,11,256,151.02931000001263,57.31334930196146,14765.933382000185,57.25704700034839,59.104456699842565,length,True,
5890.896213785,medium,62,256,150.4676639997342,57.2822754745086,14757.447909999428,57.26039599994692,58.741036179690134,length,True,
5890.978543782,short,10,256,187.33930199960014,57.255959800001136,14787.60905099989,57.25707900000998,58.43651422052062,length,True,
