timestamp,category,input_tokens,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
5924.233954433,medium,58,256,77.75659300023108,57.598540866666895,14765.384514000289,57.522244000210776,60.41462665998555,length,True,
5924.232416125,short,12,256,152.20396600034292,57.544058733333706,14825.938943000438,57.51885199970275,58.68524798012004,length,True,
5924.231587433,medium,52,256,153.0843040000036,57.54495614117902,14827.048120000654,57.50780899961683,58.97951753966481,length,True,
5924.234684377,medium,56,256,149.52665500004514,57.54756325882315,14824.15528599995,57.52210399987234,59.079514600252885,length,True,
5924.228425238,short,12,256,155.97677799996745,57.54776872156571,14830.657801999223,57.51072900056897,58.96268924017932,length,True,
5924.23068486,medium,57,256,153.77483900010702,57.54840875293916,14828.619070999594,57.51739199968142,59.08213605975107,length,True,
5924.229666026,medium,55,256,154.8450899999807,57.54898740784376,14829.83687900014,57.51182800031529,59.20378270004222,length,True,
5924.233252374,short,12,256,151.31108700006735,57.54954193725651,14826.444281000477,57.50788800014561,59.27735716000826,length,True,
5940.074808418,short,11,236,138.13810599913268,57.859998659574906,13735.237790999236,57.56936299985682,61.16173438025725,stop,True,
5939.682657204,medium,58,256,68.1930230002763,57.622189698036784,14761.851395999656,57.57540600006905,62.15390147985091,length,True,
5939.854102793,medium,52,256,123.96624200027873,57.639228133334925,14821.969416000684,57.5846649999221,62.08052175970806,length,True,
5940.015266557,medium,58,256,135.23414499923092,57.66412223137569,14839.585314000033,57.56603499958146,62.76974324000549,length,True,
5940.129324872,medium,56,256,141.45096599986573,57.6460510745093,14841.193989999738,57.58252400028141,62.41819679995388,length,True,
5940.335716801,short,11,256,170.2401030006513,57.61990566666545,14863.316048000343,57.571841999561,60.69427139951588,length,True,
5940.388584262,long,131,256,180.3339899997809,57.59894928235322,14868.06605699985,57.563106999623415,59.454911859829735,length,True,
5940.409993905,medium,57,256,159.03128199988714,57.60015215293927,14847.070080999401,57.55918900013057,59.48747225986153,length,True,
5954.707846243,short,12,256,147.51816900025005,58.38347161176238,15035.303429999658,58.04362300023058,63.77700739974898,length,True,
5955.231564401,medium,53,256,143.7269230000311,58.39730340392313,15035.03929100043,58.072883999557234,63.32230541996978,length,True,
5955.277554673,long,142,256,190.3290720001678,58.261758996077866,15047.077616000024,58.06671200025448,61.88330978000524,length,True,
5955.833785298,short,13,256,158.92904099928273,58.27036757647304,15017.872772999908,58.071645999916655,61.975253919772534,length,True,
5956.088279522,short,12,256,134.45765899996331,58.298928290195384,15000.684372999785,58.07694400027685,63.78193168002326,length,True,
5956.2799585,short,12,256,179.11786199965718,58.27771163921545,15039.934329999596,58.07598699993832,62.26469261991954,length,True,
5956.422247282,long,139,256,193.28820000009728,58.11586543137202,15012.833884999964,58.08332899960078,59.964609860053315,length,True,
5956.402679255,medium,53,256,212.93273699939164,58.1166154196099,15032.669668999915,58.067792999281664,60.21609810008159,length,True,
5970.518254633,medium,62,256,160.02565800044977,57.670317525487775,14865.956626999832,57.57784500019625,62.84332774019276,length,True,
5970.886275737,short,12,256,144.203722000384,57.647130576468975,14844.222018999972,57.59295400002884,60.922388020371756,length,True,
5971.112290749,long,144,256,149.7706879999896,57.640653435295214,14848.137314000269,57.559846000003745,60.99202269968376,length,True,
5971.836456226,short,10,256,175.58441699929972,57.65842011372597,14878.48154599942,57.59297799977503,60.796695799872424,length,True,
5972.009642472,medium,62,256,179.75182599911932,57.6373788705906,14877.283437999722,57.59104700064199,58.903239960072824,length,True,
5972.129889705,medium,58,256,175.05579399949056,57.636372470590814,14872.330774000147,57.59042500085343,59.49963271981687,length,True,
5972.22929064,short,11,256,140.32672099983756,57.607686031373945,14830.286659000194,57.595664000473334,58.67645103986433,length,True,
5972.222908188,short,10,256,146.85615100006544,57.60850762353049,14837.025595000341,57.58818600043014,58.770024579880555,length,True,
5986.466777511,short,12,256,132.06068399995274,57.63458075294229,14828.878776000238,57.60679400009394,60.67463389999832,length,True,
5986.782733339,medium,53,256,161.8806010001208,57.6370549019617,14859.329601000354,57.59668900009274,60.690934120029866,length,True,
5987.362558901,long,127,256,154.6617089998108,57.67661929803937,14862.19962999985,57.605649999459274,62.44537124001,length,True,
5987.643212438,medium,60,256,161.66317199986224,57.70380628627583,14876.133775000199,57.61355499998899,63.028780819822714,length,True,
5987.797474841,medium,57,256,180.42716200034192,57.7018223803915,14894.391869000174,57.61285000062344,63.20220888026597,length,True,
5987.925106843,medium,62,256,172.78623599941056,57.68171102353175,14881.622547000006,57.6048359998822,62.49782559998494,length,True,
5988.079501128,medium,58,256,135.07077600024786,57.76924588627641,14866.228477000732,57.61470499965071,63.47756338014734,length,True,
5988.125351227,long,127,256,152.47285700024804,57.74721148627577,14878.01178600057,57.595250999838754,62.47324219952136,length,True,
