timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T09:01:56.049Z,0.0,0.0,0.00,,
2026-03-06T09:01:58.104Z,4.0,0.0,0.43,113.8,37.5
2026-03-06T09:02:00.158Z,4.0,0.0,0.61,0.0,70.1
2026-03-06T09:02:02.210Z,4.0,0.0,0.77,0.0,70.2
2026-03-06T09:02:04.267Z,4.0,0.0,0.93,0.0,68.1
2026-03-06T09:02:06.319Z,4.0,0.0,1.12,0.0,70.2
2026-03-06T09:02:08.374Z,4.0,0.0,1.32,0.0,70.1
2026-03-06T09:02:10.429Z,4.0,0.0,1.48,0.0,68.1
2026-03-06T09:02:12.480Z,1.0,0.0,0.06,19.5,44.8
2026-03-06T09:02:14.533Z,4.0,0.0,0.30,33.1,54.5
2026-03-06T09:02:16.598Z,4.0,0.0,0.49,0.0,69.8
2026-03-06T09:02:18.652Z,4.0,0.0,0.67,0.0,70.1
2026-03-06T09:02:20.710Z,4.0,0.0,0.85,0.0,70.0
2026-03-06T09:02:22.764Z,4.0,0.0,1.00,0.0,70.1
2026-03-06T09:02:24.818Z,4.0,0.0,1.20,0.0,70.1
2026-03-06T09:02:26.883Z,4.0,0.0,1.38,0.0,69.8
2026-03-06T09:02:28.937Z,2.0,0.0,0.32,113.4,28.7
2026-03-06T09:02:30.991Z,4.0,0.0,0.57,27.3,66.7
2026-03-06T09:02:33.043Z,4.0,0.0,0.75,0.0,70.1
2026-03-06T09:02:35.103Z,4.0,0.0,0.95,0.0,69.9
2026-03-06T09:02:37.164Z,4.0,0.0,1.10,0.0,69.9
2026-03-06T09:02:39.217Z,4.0,0.0,1.28,0.0,70.1
2026-03-06T09:02:41.272Z,4.0,0.0,1.46,0.0,68.1
2026-03-06T09:02:43.325Z,2.0,0.0,0.71,0.0,69.2
2026-03-06T09:02:45.377Z,4.0,0.0,0.37,112.1,31.7
2026-03-06T09:02:47.433Z,4.0,0.0,0.57,0.0,70.1
2026-03-06T09:02:49.485Z,4.0,0.0,0.73,0.0,70.2
2026-03-06T09:02:51.545Z,4.0,0.0,0.91,0.0,69.9
2026-03-06T09:02:53.598Z,4.0,0.0,1.08,0.0,70.2
2026-03-06T09:02:55.655Z,4.0,0.0,1.28,0.0,70.0
2026-03-06T09:02:57.711Z,4.0,0.0,1.44,0.0,68.1
2026-03-06T09:02:59.762Z,2.0,0.0,0.39,21.0,48.7
2026-03-06T09:03:01.823Z,4.0,0.0,0.33,34.9,54.4
2026-03-06T09:03:03.878Z,4.0,0.0,0.51,0.0,70.1
2026-03-06T09:03:05.930Z,4.0,0.0,0.67,0.0,70.2
2026-03-06T09:03:07.979Z,4.0,0.0,0.83,0.0,68.3
2026-03-06T09:03:10.031Z,4.0,0.0,1.02,0.0,70.2
2026-03-06T09:03:12.091Z,4.0,0.0,1.22,0.0,69.9
2026-03-06T09:03:14.142Z,4.0,0.0,1.38,0.0,70.2
2026-03-06T09:03:16.190Z,2.0,0.0,0.12,26.9,36.1
2026-03-06T09:03:18.240Z,4.0,0.0,0.55,106.4,62.0
2026-03-06T09:03:20.289Z,4.0,0.0,0.73,0.0,68.3
2026-03-06T09:03:22.341Z,4.0,0.0,0.91,0.0,70.2
2026-03-06T09:03:24.394Z,4.0,0.0,1.10,0.0,70.1
2026-03-06T09:03:26.452Z,4.0,0.0,1.26,0.0,70.0
