Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,55,0,15,16.491538836354184,7.723369999439456,77.63391899970884,0.0,0.1612658287975075,0.0,15,17,18,19,24,29,30,78,78,78,78
POST,chat/medium,8,0,9,8.839009999860536,7.837350000045262,9.914610000123503,0.0,0.023456847825092,0.0,9,9,9,9,10,10,10,10,10,10,10
POST,chat/short,2,0,7.15345999924466,14.805009999236063,7.15345999924466,22.456559999227466,0.0,0.005864211956273,0.0,22,22,22,22,22,22,22,22,22,22,22
,Aggregated,65,0,14,15.49779593841287,7.15345999924466,77.63391899970884,0.0,0.1905868885788725,0.0,14,16,18,19,23,29,30,78,78,78,78
