Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,17,0,15,17.392731117605067,9.521451000182424,47.47933999988163,0.0,0.04579922222219196,0.0,15,17,20,21,27,47,47,47,47,47,47
POST,chat/medium,1,0,8.206618999793136,8.206618999793136,8.206618999793136,8.206618999793136,0.0,0.0026940718954230566,0.0,8,8,8,8,8,8,8,8,8,8,8
,Aggregated,18,0,14,16.882391555504405,8.206618999793136,47.47933999988163,0.0,0.04849329411761502,0.0,15,17,20,21,27,47,47,47,47,47,47
