timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T10:06:52.596Z,0.0,0.0,0.00,,
2026-03-06T10:06:54.645Z,4.0,0.0,0.43,121.5,37.6
2026-03-06T10:06:56.709Z,4.0,0.0,0.61,0.0,69.8
2026-03-06T10:06:58.761Z,4.0,0.0,0.79,0.0,70.2
2026-03-06T10:07:00.815Z,4.0,0.0,0.97,0.0,68.1
2026-03-06T10:07:02.868Z,4.0,0.0,1.14,0.0,70.2
2026-03-06T10:07:04.922Z,4.0,0.0,1.32,0.0,70.1
2026-03-06T10:07:06.988Z,4.0,0.0,1.50,0.0,69.7
2026-03-06T10:07:09.042Z,0.0,0.0,0.00,0.0,42.4
2026-03-06T10:07:11.096Z,4.0,0.0,0.32,51.1,59.9
2026-03-06T10:07:13.149Z,4.0,0.0,0.49,0.0,68.2
2026-03-06T10:07:15.203Z,4.0,0.0,0.67,0.0,70.1
2026-03-06T10:07:17.261Z,4.0,0.0,0.85,0.0,70.0
2026-03-06T10:07:19.317Z,4.0,0.0,1.02,0.0,70.1
2026-03-06T10:07:21.377Z,4.0,0.0,1.20,0.0,69.9
2026-03-06T10:07:23.432Z,4.0,0.0,1.38,0.0,70.1
2026-03-06T10:07:25.486Z,3.0,0.0,0.20,53.5,34.6
2026-03-06T10:07:27.540Z,4.0,0.0,0.41,17.5,68.6
2026-03-06T10:07:29.595Z,4.0,0.0,0.61,0.0,70.1
2026-03-06T10:07:31.659Z,4.0,0.0,0.79,0.0,69.8
2026-03-06T10:07:33.715Z,4.0,0.0,0.97,0.0,70.0
2026-03-06T10:07:35.772Z,4.0,0.0,1.12,0.0,70.0
2026-03-06T10:07:37.825Z,4.0,0.0,1.32,0.0,68.2
2026-03-06T10:07:39.878Z,1.0,0.0,0.35,0.0,62.8
2026-03-06T10:07:41.942Z,4.0,0.0,0.24,37.8,40.7
2026-03-06T10:07:43.999Z,4.0,0.0,0.41,0.0,70.0
2026-03-06T10:07:46.054Z,4.0,0.0,0.57,0.0,70.1
2026-03-06T10:07:48.109Z,4.0,0.0,0.73,0.0,70.1
2026-03-06T10:07:50.161Z,4.0,0.0,0.95,0.0,70.1
2026-03-06T10:07:52.220Z,4.0,0.0,1.12,0.0,70.0
2026-03-06T10:07:54.273Z,4.0,0.0,1.28,0.0,68.2
2026-03-06T10:07:56.326Z,2.0,0.0,0.39,17.0,43.8
2026-03-06T10:07:58.378Z,4.0,0.0,0.30,35.6,47.8
2026-03-06T10:08:00.432Z,4.0,0.0,0.47,0.0,70.1
2026-03-06T10:08:02.482Z,4.0,0.0,0.65,0.0,70.3
2026-03-06T10:08:04.534Z,4.0,0.0,0.81,0.0,68.2
2026-03-06T10:08:06.601Z,4.0,0.0,1.00,0.0,71.6
2026-03-06T10:08:08.653Z,4.0,0.0,1.16,0.0,68.2
2026-03-06T10:08:10.705Z,4.0,0.0,1.36,0.0,70.2
2026-03-06T10:08:12.756Z,3.0,0.0,0.30,100.4,30.2
2026-03-06T10:08:14.809Z,4.0,0.0,0.55,20.9,69.6
2026-03-06T10:08:16.867Z,4.0,0.0,0.73,0.0,68.1
2026-03-06T10:08:18.916Z,4.0,0.0,0.89,0.0,70.3
2026-03-06T10:08:20.967Z,4.0,0.0,1.06,0.0,70.2
2026-03-06T10:08:23.017Z,4.0,0.0,1.26,0.0,70.2
