timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T10:08:29.602Z,0,21418,23034,93.0,33.58,72
2026-03-06T10:08:31.656Z,100,21418,23034,93.0,72.07,74
2026-03-06T10:08:33.714Z,100,21418,23034,93.0,71.78,74
2026-03-06T10:08:35.769Z,100,21418,23034,93.0,71.91,74
2026-03-06T10:08:37.822Z,100,21418,23034,93.0,72.01,74
2026-03-06T10:08:39.881Z,100,21418,23034,93.0,72.09,75
2026-03-06T10:08:41.935Z,100,21418,23034,93.0,72.01,75
2026-03-06T10:08:43.988Z,100,21418,23034,93.0,71.98,75
2026-03-06T10:08:46.042Z,0,21418,23034,93.0,54.81,74
2026-03-06T10:08:48.099Z,100,21418,23034,93.0,71.51,76
2026-03-06T10:08:50.153Z,100,21418,23034,93.0,71.71,76
2026-03-06T10:08:52.206Z,100,21418,23034,93.0,71.82,76
2026-03-06T10:08:54.260Z,100,21418,23034,93.0,71.91,77
2026-03-06T10:08:56.314Z,100,21418,23034,93.0,71.97,77
2026-03-06T10:08:58.368Z,100,21418,23034,93.0,71.90,77
2026-03-06T10:09:00.421Z,100,21418,23034,93.0,71.99,77
2026-03-06T10:09:02.474Z,100,21418,23034,93.0,72.11,78
2026-03-06T10:09:04.538Z,100,21418,23034,93.0,72.05,78
2026-03-06T10:09:06.592Z,100,21418,23034,93.0,72.13,78
2026-03-06T10:09:08.646Z,100,21418,23034,93.0,71.99,78
2026-03-06T10:09:10.700Z,100,21418,23034,93.0,71.96,78
2026-03-06T10:09:12.756Z,100,21418,23034,93.0,71.95,78
2026-03-06T10:09:14.815Z,100,21418,23034,93.0,71.88,78
2026-03-06T10:09:16.871Z,100,21418,23034,93.0,72.03,78
2026-03-06T10:09:18.928Z,100,21418,23034,93.0,72.82,78
2026-03-06T10:09:20.983Z,100,21418,23034,93.0,71.92,78
2026-03-06T10:09:23.038Z,100,21418,23034,93.0,72.01,78
2026-03-06T10:09:25.099Z,100,21418,23034,93.0,71.98,78
2026-03-06T10:09:27.152Z,100,21418,23034,93.0,71.90,78
2026-03-06T10:09:29.206Z,100,21418,23034,93.0,72.04,78
2026-03-06T10:09:31.260Z,100,21418,23034,93.0,72.00,78
2026-03-06T10:09:33.314Z,100,21418,23034,93.0,71.95,77
2026-03-06T10:09:35.370Z,100,21418,23034,93.0,71.45,77
2026-03-06T10:09:37.426Z,100,21418,23034,93.0,71.96,77
2026-03-06T10:09:39.489Z,100,21418,23034,93.0,72.02,77
2026-03-06T10:09:41.543Z,100,21418,23034,93.0,72.02,77
2026-03-06T10:09:43.596Z,100,21418,23034,93.0,72.05,77
2026-03-06T10:09:45.651Z,100,21418,23034,93.0,72.01,77
2026-03-06T10:09:47.709Z,100,21418,23034,93.0,71.98,77
2026-03-06T10:09:49.769Z,100,21418,23034,93.0,71.15,76
2026-03-06T10:09:51.829Z,100,21418,23034,93.0,71.53,76
2026-03-06T10:09:53.885Z,100,21418,23034,93.0,71.96,76
2026-03-06T10:09:55.945Z,100,21418,23034,93.0,71.97,76
2026-03-06T10:09:58.003Z,100,21418,23034,93.0,72.01,76
2026-03-06T10:10:00.069Z,100,21418,23034,93.0,71.96,76
