timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T10:08:29.553Z,0.0,0.0,0.00,,
2026-03-06T10:08:31.601Z,8.0,0.0,1.04,308.0,66.9
2026-03-06T10:08:33.655Z,8.0,0.0,1.36,0.0,136.3
2026-03-06T10:08:35.714Z,8.0,0.0,1.71,0.0,139.9
2026-03-06T10:08:37.769Z,8.0,0.0,2.03,0.0,136.3
2026-03-06T10:08:39.823Z,8.0,0.0,2.42,0.0,140.2
2026-03-06T10:08:41.888Z,8.0,0.0,2.78,0.0,135.7
2026-03-06T10:08:43.940Z,8.0,0.0,3.09,0.0,136.5
2026-03-06T10:08:45.993Z,0.0,0.0,0.00,0.0,104.7
2026-03-06T10:08:48.047Z,8.0,0.0,0.73,157.3,94.0
2026-03-06T10:08:50.103Z,8.0,0.0,1.04,0.0,140.1
2026-03-06T10:08:52.155Z,8.0,0.0,1.42,0.0,136.4
2026-03-06T10:08:54.210Z,8.0,0.0,1.75,0.0,140.2
2026-03-06T10:08:56.263Z,8.0,0.0,2.13,0.0,140.3
2026-03-06T10:08:58.315Z,8.0,0.0,2.46,0.0,136.5
2026-03-06T10:09:00.367Z,8.0,0.0,2.82,0.0,140.3
2026-03-06T10:09:02.420Z,3.0,0.0,0.22,58.4,82.3
2026-03-06T10:09:04.475Z,8.0,0.0,0.73,62.3,122.6
2026-03-06T10:09:06.539Z,8.0,0.0,1.08,0.0,139.6
2026-03-06T10:09:08.596Z,8.0,0.0,1.40,0.0,136.1
2026-03-06T10:09:10.650Z,8.0,0.0,1.77,0.0,140.2
2026-03-06T10:09:12.705Z,8.0,0.0,2.13,0.0,140.2
2026-03-06T10:09:14.762Z,8.0,0.0,2.46,0.0,136.1
2026-03-06T10:09:16.827Z,5.0,0.0,1.69,0.0,135.6
2026-03-06T10:09:18.878Z,6.0,0.0,0.57,171.6,68.3
2026-03-06T10:09:20.933Z,8.0,0.0,1.18,97.8,130.9
2026-03-06T10:09:22.988Z,8.0,0.0,1.54,0.0,140.2
2026-03-06T10:09:25.040Z,8.0,0.0,1.87,0.0,140.2
2026-03-06T10:09:27.107Z,8.0,0.0,2.25,0.0,135.6
2026-03-06T10:09:29.159Z,8.0,0.0,2.60,0.0,140.3
2026-03-06T10:09:31.211Z,8.0,0.0,2.92,0.0,136.5
2026-03-06T10:09:33.264Z,4.0,0.0,1.52,101.8,117.4
2026-03-06T10:09:35.317Z,8.0,0.0,0.99,174.9,81.4
2026-03-06T10:09:37.374Z,8.0,0.0,1.36,17.0,140.0
2026-03-06T10:09:39.431Z,8.0,0.0,1.69,0.0,136.1
2026-03-06T10:09:41.497Z,8.0,0.0,2.03,0.0,139.5
2026-03-06T10:09:43.550Z,8.0,0.0,2.40,0.0,140.3
2026-03-06T10:09:45.603Z,8.0,0.0,2.78,0.0,140.3
2026-03-06T10:09:47.658Z,6.0,0.0,2.19,0.0,132.3
2026-03-06T10:09:49.720Z,4.0,0.0,0.55,41.2,108.7
2026-03-06T10:09:51.782Z,8.0,0.0,0.79,131.4,91.7
2026-03-06T10:09:53.839Z,8.0,0.0,1.16,0.0,140.0
2026-03-06T10:09:55.897Z,8.0,0.0,1.54,0.0,139.9
2026-03-06T10:09:57.956Z,8.0,0.0,1.85,0.0,139.9
2026-03-06T10:10:00.015Z,8.0,0.0,2.21,0.0,139.8
