timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T10:05:15.637Z,0.0,0.0,0.00,,
2026-03-06T10:05:17.695Z,1.0,0.0,0.08,19.4,10.2
2026-03-06T10:05:19.748Z,1.0,0.0,0.14,0.0,17.5
2026-03-06T10:05:21.812Z,1.0,0.0,0.18,0.0,17.4
2026-03-06T10:05:23.865Z,1.0,0.0,0.22,0.0,18.0
2026-03-06T10:05:25.917Z,1.0,0.0,0.26,0.0,17.5
2026-03-06T10:05:27.971Z,1.0,0.0,0.32,0.0,18.0
2026-03-06T10:05:30.025Z,1.0,0.0,0.35,0.0,17.5
2026-03-06T10:05:32.088Z,1.0,0.0,0.20,72.7,10.7
2026-03-06T10:05:34.144Z,1.0,0.0,0.24,0.0,17.5
2026-03-06T10:05:36.197Z,1.0,0.0,0.30,0.0,18.0
2026-03-06T10:05:38.251Z,1.0,0.0,0.33,0.0,17.5
2026-03-06T10:05:40.304Z,1.0,0.0,0.37,0.0,17.5
2026-03-06T10:05:42.360Z,1.0,0.0,0.43,0.0,18.0
2026-03-06T10:05:44.413Z,1.0,0.0,0.47,0.0,17.5
2026-03-06T10:05:46.472Z,0.0,0.0,0.00,0.0,16.0
2026-03-06T10:05:48.526Z,1.0,0.0,0.10,20.4,13.1
2026-03-06T10:05:50.578Z,1.0,0.0,0.14,0.0,17.6
2026-03-06T10:05:52.630Z,1.0,0.0,0.18,0.0,17.5
2026-03-06T10:05:54.687Z,1.0,0.0,0.24,0.0,18.0
2026-03-06T10:05:56.743Z,1.0,0.0,0.28,0.0,17.5
2026-03-06T10:05:58.795Z,1.0,0.0,0.32,0.0,17.5
2026-03-06T10:06:00.846Z,1.0,0.0,0.35,0.0,18.0
2026-03-06T10:06:02.895Z,1.0,0.0,0.02,5.9,6.8
2026-03-06T10:06:04.947Z,1.0,0.0,0.08,0.0,17.5
2026-03-06T10:06:07.001Z,1.0,0.0,0.12,0.0,17.5
2026-03-06T10:06:09.052Z,1.0,0.0,0.16,0.0,18.0
2026-03-06T10:06:11.108Z,1.0,0.0,0.20,0.0,17.5
2026-03-06T10:06:13.159Z,1.0,0.0,0.26,0.0,17.5
2026-03-06T10:06:15.208Z,1.0,0.0,0.30,0.0,18.0
2026-03-06T10:06:17.266Z,0.0,0.0,0.00,0.0,17.0
2026-03-06T10:06:19.316Z,1.0,0.0,0.20,68.3,6.8
2026-03-06T10:06:21.378Z,1.0,0.0,0.24,0.0,17.5
2026-03-06T10:06:23.428Z,1.0,0.0,0.30,0.0,17.6
2026-03-06T10:06:25.478Z,1.0,0.0,0.33,0.0,17.6
2026-03-06T10:06:27.528Z,1.0,0.0,0.37,0.0,18.0
2026-03-06T10:06:29.578Z,1.0,0.0,0.41,0.0,17.6
2026-03-06T10:06:31.638Z,1.0,0.0,0.47,0.0,17.5
2026-03-06T10:06:33.697Z,0.0,0.0,0.00,0.0,12.1
2026-03-06T10:06:35.747Z,1.0,0.0,0.24,78.1,12.2
2026-03-06T10:06:37.801Z,1.0,0.0,0.28,0.0,17.5
2026-03-06T10:06:39.852Z,1.0,0.0,0.33,0.0,18.0
2026-03-06T10:06:41.908Z,1.0,0.0,0.37,0.0,17.5
2026-03-06T10:06:43.958Z,1.0,0.0,0.41,0.0,17.6
2026-03-06T10:06:46.007Z,1.0,0.0,0.45,0.0,18.1
