Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,1,1,35.39072700004908,35.39072700004908,35.39072700004908,35.39072700004908,337.0,0.004390325569739295,0.004390325569739295,35,35,35,35,35,35,35,35,35,35,35
POST,chat/medium,5,3,130.0,112.09461299986287,36.18044599897985,134.63601100011147,202.2,0.021951627848696476,0.013170976709217887,130,130,130,130,130,130,130,130,130,130,130
POST,chat/short,16,5,54,82.08419606239659,17.536964000100852,140.20589999927324,105.3125,0.07024520911582872,0.021951627848696476,82,130,130,130,140,140,140,140,140,140,140
,Aggregated,22,9,82,86.7823149544413,17.536964000100852,140.20589999927324,137.86363636363637,0.0965871625342645,0.03951293012765366,130,130,130,130,140,140,140,140,140,140,140
