Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,12,0,9,11.004368083376903,8.02246999955969,24.402240000199527,0.0,0.036574445694256094,0.0,10,10,11,11,14,24,24,24,24,24,24
POST,chat/medium,15,0,10,11.007177600307235,7.832379997125827,21.83175899699563,0.0,0.045718057117820114,0.0,10,10,10,11,21,22,22,22,22,22,22
POST,chat/short,15,0,10,12.799765132270599,7.8935400015325285,24.727140000322834,0.0,0.045718057117820114,0.0,10,10,22,22,23,25,25,25,25,25,25
,Aggregated,42,0,10,11.646584714028341,7.832379997125827,24.727140000322834,0.0,0.12801055992989632,0.0,10,10,10,11,22,23,25,25,25,25,25
