timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T09:45:11.311Z,0,20714,23034,89.9,32.19,67
2026-03-06T09:45:13.363Z,100,20714,23034,89.9,72.18,70
2026-03-06T09:45:15.416Z,100,20714,23034,89.9,71.76,71
2026-03-06T09:45:17.470Z,100,20714,23034,89.9,71.93,71
2026-03-06T09:45:19.531Z,100,20714,23034,89.9,72.03,72
2026-03-06T09:45:21.583Z,100,20714,23034,89.9,72.06,73
2026-03-06T09:45:23.636Z,100,20714,23034,89.9,71.96,73
2026-03-06T09:45:25.690Z,100,20714,23034,89.9,72.10,74
2026-03-06T09:45:27.740Z,0,20714,23034,89.9,36.90,72
2026-03-06T09:45:29.796Z,100,20714,23034,89.9,71.96,74
2026-03-06T09:45:31.850Z,100,20714,23034,89.9,71.88,75
2026-03-06T09:45:33.903Z,100,20714,23034,89.9,71.82,75
2026-03-06T09:45:35.956Z,100,20714,23034,89.9,71.80,76
2026-03-06T09:45:38.009Z,100,20714,23034,89.9,71.96,76
2026-03-06T09:45:40.068Z,100,20714,23034,89.9,71.99,76
2026-03-06T09:45:42.122Z,100,20714,23034,89.9,71.94,77
2026-03-06T09:45:44.174Z,100,20714,23034,89.9,67.31,77
2026-03-06T09:45:46.227Z,100,20714,23034,89.9,71.83,77
2026-03-06T09:45:48.279Z,100,20714,23034,89.9,71.91,78
2026-03-06T09:45:50.331Z,100,20714,23034,89.9,71.94,78
2026-03-06T09:45:52.383Z,100,20714,23034,89.9,71.91,78
2026-03-06T09:45:54.442Z,100,20714,23034,89.9,71.98,79
2026-03-06T09:45:56.493Z,100,20714,23034,89.9,72.01,79
2026-03-06T09:45:58.544Z,0,20714,23034,89.9,45.35,77
2026-03-06T09:46:00.595Z,100,20714,23034,89.9,71.51,79
2026-03-06T09:46:02.645Z,100,20714,23034,89.9,71.88,80
2026-03-06T09:46:04.700Z,100,20714,23034,89.9,71.85,80
2026-03-06T09:46:06.750Z,100,20714,23034,89.9,71.88,80
2026-03-06T09:46:08.799Z,100,20714,23034,89.9,71.95,80
2026-03-06T09:46:10.848Z,100,20714,23034,89.9,71.99,80
2026-03-06T09:46:12.898Z,100,20714,23034,89.9,71.99,80
2026-03-06T09:46:14.951Z,100,20714,23034,89.9,71.81,79
2026-03-06T09:46:17.001Z,100,20714,23034,89.9,71.71,79
2026-03-06T09:46:19.050Z,100,20714,23034,89.9,71.85,79
2026-03-06T09:46:21.101Z,100,20714,23034,89.9,71.98,79
2026-03-06T09:46:23.150Z,100,20714,23034,89.9,72.00,78
2026-03-06T09:46:25.198Z,100,20714,23034,89.9,71.87,78
2026-03-06T09:46:27.248Z,100,20714,23034,89.9,71.96,78
2026-03-06T09:46:29.296Z,0,20714,23034,89.9,38.46,75
2026-03-06T09:46:31.345Z,100,20714,23034,89.9,72.03,77
2026-03-06T09:46:33.394Z,100,20714,23034,89.9,72.09,77
2026-03-06T09:46:35.442Z,100,20714,23034,89.9,71.96,77
2026-03-06T09:46:37.492Z,100,20714,23034,89.9,71.92,77
2026-03-06T09:46:39.547Z,100,20714,23034,89.9,71.87,77
2026-03-06T09:46:41.595Z,100,20714,23034,89.9,71.97,76
