timestamp,category,input_tokens,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
28529.334668361,medium,57,256,211.03189100176678,57.30328728234014,14823.370147998503,57.29298400183325,65.46208216066591,length,True,
28530.335451069,medium,58,256,291.64143899834016,57.48959358823805,14951.487803999044,57.39825099954032,67.05574921856169,length,True,
28531.336757209,short,12,256,337.9336770012742,57.47627456078715,14994.383690001996,57.332919001055416,63.8158909012418,length,True,
28532.339678932,short,13,256,296.78422399956617,57.51954134510586,14964.26726700156,57.30256999959238,90.68937575895694,length,True,
28544.729667868,long,139,256,381.3758770011191,57.751148254893074,15107.918681998854,57.61644499943941,87.26949222029363,length,True,
28545.87573709,short,13,256,335.4415940011677,57.73662109411317,15058.279973000026,57.61568600064493,87.1316228005162,length,True,
28547.020950563,medium,60,256,343.00656000050367,57.733593003920795,15065.072776000306,57.54807300036191,96.91540379884844,length,True,
28548.300696214,long,131,256,353.29644400189864,57.67566929411545,15060.592114001338,57.528135999746155,93.38040694012327,length,True,
28561.023281025,medium,54,256,320.593418997305,57.29633234902091,14931.158167997637,57.23304500133963,97.21686460085056,length,True,
28561.978602711,medium,54,256,278.7027250014944,57.36360306667242,14906.42150700296,57.30658399988897,85.52542745950635,length,True,
28563.529205525,short,13,256,281.41213600247283,57.33514181960274,14901.87330000117,57.252927999797976,85.3515566193528,length,True,
28564.052656193,short,12,256,336.03664400288835,57.286817058818144,14944.174994001514,57.27398499948322,85.78895620077677,length,True,
28577.000028142,short,11,256,324.5975819991145,57.31333091764599,14939.496965998842,57.16575900078169,67.9486271202768,length,True,
28577.794157383,short,14,256,284.0293549998023,57.2792490588315,14890.237865001836,57.13558500065119,68.65556417877089,length,True,
28579.568153364,short,12,256,280.93268999873544,57.343512105880485,14903.528276998259,57.17268599983072,68.66347284041694,length,True,
28579.738457009,medium,59,256,288.37706800186425,57.31516608234504,14903.74441899985,57.17502100014826,68.61215873977926,length,True,
28593.21582079,short,11,256,273.01841900043655,57.340073874508434,14894.737257000088,57.20771299820626,72.66236928051514,length,True,
28593.252509056,medium,61,256,301.1514529971464,57.309500615691135,14915.074109998386,57.23221200241824,72.65660334138376,length,True,
28595.143309235,medium,52,256,305.7080369981122,57.322025121567435,14922.824442997808,57.17769699913333,72.66623780022204,length,True,
28596.061529913,short,13,256,308.61623600139865,57.29979037646177,14920.06278199915,57.18185499790707,72.64278674221717,length,True,
28608.990387281,short,12,256,323.2924260009895,57.45335176078358,14973.897125000803,57.34882799879415,82.45260956100542,length,True,
28609.119401911,medium,62,256,314.89774500005296,57.39829385882545,14951.462679000542,57.34740800107829,82.63757140099192,length,True,
28611.364537966,medium,62,256,301.00360899814405,57.45537012549261,14952.12299099876,57.32460299986997,82.2739350405755,length,True,
28611.607772824,long,127,256,311.6154379968066,57.34180060785102,14933.774592998816,57.31522000132827,77.80001067949354,length,True,
28625.076211973,medium,62,256,312.5104140017356,57.361123956855174,14939.597022999806,57.2236010011693,72.72045395948226,length,True,
28625.140564309,short,13,256,313.86560299870325,57.32074978431246,14930.656797998381,57.18377900120686,72.90224504060461,length,True,
28627.626077293,medium,58,256,295.07513800126617,57.338402596075206,14916.367800000444,57.261492001998704,72.8286418820062,length,True,
28627.791109986,long,139,256,301.6561139993428,57.33967804314007,14923.27401500006,57.200338000257034,72.76640900156053,length,True,
28640.797859188,short,12,256,305.1540619999287,57.344389345106556,14927.973345002101,57.23643899909803,65.46383334163694,length,True,
28641.562738465,short,14,256,292.3804519996338,57.32198218823874,14909.485910000512,57.217196001147386,65.15221099980408,length,True,
28643.960162629,long,139,256,296.5540300028806,57.349804827447535,14920.754261002003,57.25011200047447,67.03940412095109,length,True,
28644.073999668,short,12,256,303.5058030000073,57.31968836470532,14920.026335999864,57.244101000833325,65.35360951886106,length,True,
28656.439457379,short,12,256,317.6057609998679,57.32584595685943,14935.696479999024,57.20737100273254,91.36511354066904,length,True,
28657.338482522,medium,57,256,282.03364700311795,57.34587545489821,14905.231888002163,57.18856000021333,79.96845147739816,length,True,
28659.999490536,short,14,256,316.013567000482,57.3189291843115,14932.340508999914,57.206134999432834,80.3935302784522,length,True,
28660.372246486,short,14,256,321.70286100154044,57.18204337645861,14903.123921998485,57.19973399754963,69.93211753979271,length,True,
28672.120441066,medium,53,256,292.6760119989922,57.28684349412694,14900.821103001363,57.272080000984715,95.20456885926268,length,True,
28673.548633697,short,12,256,295.90853999980027,57.29373700000282,14905.811475000519,57.231189999583876,96.751466118658,length,True,
28675.768839247,short,11,256,310.99769700085744,57.30829503137262,14924.612930000876,57.29074700138881,96.8181878207544,length,True,
