Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/medium,3,0,8,14.288536999932452,6.658972000877839,28.523697999844444,0.0,0.03905151993222076,0.0,8,8,29,29,29,29,29,29,29,29,29
POST,chat/short,2,0,7.072947000779095,7.159667500673095,7.072947000779095,7.246388000567094,0.0,0.026034346621480506,0.0,7,7,7,7,7,7,7,7,7,7,7
,Aggregated,5,0,7,11.436989200228709,6.658972000877839,28.523697999844444,0.0,0.06508586655370127,0.0,7,8,8,29,29,29,29,29,29,29,29
