timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T09:51:20.478Z,0,19136,23034,83.1,32.73,70
2026-03-06T09:51:22.531Z,100,19136,23034,83.1,72.18,72
2026-03-06T09:51:24.590Z,100,19136,23034,83.1,71.93,73
2026-03-06T09:51:26.643Z,100,19136,23034,83.1,71.99,73
2026-03-06T09:51:28.699Z,100,19136,23034,83.1,71.91,74
2026-03-06T09:51:30.755Z,100,19136,23034,83.1,71.96,74
2026-03-06T09:51:32.806Z,100,19136,23034,83.1,71.93,75
2026-03-06T09:51:34.863Z,100,19136,23034,83.1,72.01,75
2026-03-06T09:51:36.915Z,0,19136,23034,83.1,38.06,73
2026-03-06T09:51:38.970Z,100,19136,23034,83.1,72.10,76
2026-03-06T09:51:41.024Z,100,19136,23034,83.1,72.01,76
2026-03-06T09:51:43.079Z,100,19136,23034,83.1,72.00,77
2026-03-06T09:51:45.139Z,100,19136,23034,83.1,71.84,77
2026-03-06T09:51:47.192Z,100,19136,23034,83.1,72.02,77
2026-03-06T09:51:49.247Z,100,19136,23034,83.1,72.02,78
2026-03-06T09:51:51.301Z,100,19136,23034,83.1,71.96,78
2026-03-06T09:51:53.356Z,100,19136,23034,83.1,50.76,78
2026-03-06T09:51:55.408Z,100,19136,23034,83.1,72.05,79
2026-03-06T09:51:57.464Z,100,19136,23034,83.1,72.15,79
2026-03-06T09:51:59.523Z,100,19136,23034,83.1,72.15,79
2026-03-06T09:52:01.579Z,100,19136,23034,83.1,72.09,79
2026-03-06T09:52:03.634Z,100,19136,23034,83.1,72.00,80
2026-03-06T09:52:05.689Z,100,19136,23034,83.1,72.01,80
2026-03-06T09:52:07.739Z,0,19136,23034,83.1,61.76,78
2026-03-06T09:52:09.797Z,100,19136,23034,83.1,72.02,80
2026-03-06T09:52:11.851Z,100,19136,23034,83.1,72.09,80
2026-03-06T09:52:13.904Z,100,19136,23034,83.1,72.11,80
2026-03-06T09:52:15.957Z,100,19136,23034,83.1,71.89,80
2026-03-06T09:52:18.010Z,100,19136,23034,83.1,71.95,79
2026-03-06T09:52:20.068Z,100,19136,23034,83.1,71.83,79
2026-03-06T09:52:22.121Z,100,19136,23034,83.1,71.88,79
2026-03-06T09:52:24.175Z,100,19136,23034,83.1,53.20,79
2026-03-06T09:52:26.229Z,100,19136,23034,83.1,72.13,78
2026-03-06T09:52:28.282Z,100,19136,23034,83.1,72.02,78
2026-03-06T09:52:30.335Z,100,19136,23034,83.1,72.04,78
2026-03-06T09:52:32.389Z,100,19136,23034,83.1,71.98,78
2026-03-06T09:52:34.453Z,100,19136,23034,83.1,72.03,77
2026-03-06T09:52:36.507Z,100,19136,23034,83.1,72.07,77
2026-03-06T09:52:38.558Z,0,19136,23034,83.1,58.16,75
2026-03-06T09:52:40.611Z,100,19136,23034,83.1,72.28,76
2026-03-06T09:52:42.665Z,100,19136,23034,83.1,72.09,76
2026-03-06T09:52:44.727Z,100,19136,23034,83.1,72.03,76
2026-03-06T09:52:46.780Z,100,19136,23034,83.1,71.89,76
2026-03-06T09:52:48.833Z,100,19136,23034,83.1,71.95,76
2026-03-06T09:52:50.887Z,100,19136,23034,83.1,72.04,76
